	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
4538	ENSEEUP00000012220.1-ENSOANP00000014177.1	MA	0.0606847	0.016812900000000002	3.6094199999999996	0.0999179	657	59.7876	597.212		35	0.944565	34.0554			0.0566923	0.0695708:0.92285:0.071385:1.0315:0.224096:1	0.636225(0.520548:0.388128:1)	-864.8889999999999			
4539	ENSEEUP00000013021.1-ENSOANP00000018753.1	MA	0.0787604	0.161672	0.487162	0.0481301	663	52.5568	610.443		52	7.80974	44.1903			0.08533289999999999	1.20342:2.06674:1.76615:1.96255:0.574295:1	0.612022(0.526639:0.356557:0.952869)	-933.789			
4540	ENSEEUP00000000399.1-ENSOANP00000010508.2	MA	0.484125	0.507897	0.9531950000000001	0.555316	2658	294.66900000000004	2363.33		882	102.02600000000001	779.9739999999999			0.48676	0.954974:1.61863:0.410277:1.628:0.391808:1	0.515263(0.444069:0.329441:0.77228)	-5271.14			
4541	ENSEEUP00000011524.1-ENSOANP00000010988.3	MA	0.170431	0.0785905	2.1686	0.013825	978	113.676	864.324		137	7.833639999999999	129.166			0.15975599999999998	0.512863:1.65:0.640693:2.14389:0.262019:1	0.675279(0.582067:0.448328:0.995441)	-1550.08			
4542	ENSEEUP00000014318.1-ENSOANP00000019188.2	MA					495	22.2358	472.764		0						0.482469:0.457221:0.500939:0.493209:0.369817:1	0.589899(0.424242:0.345455:1)	-540.477			
4543	ENSEEUP00000003059.1-ENSOANP00000005081.2	MA	0.072995	0.124819	0.584809	0.151499	666	74.5085	591.491		49	8.68402	40.316			0.07879270000000001	1.33461:1.70787:1.24017:1.71653:0.493414:1	0.597166(0.493927:0.348178:0.949393)	-943.9			
4544	ENSEEUP00000013760.1-ENSOANP00000014010.1	MA	0.22246	1.09307	0.203519	1.48347e-29	1050	65.3588	984.6410000000001		223	54.8443	168.15599999999998			0.276652	1.37264:1.65789:1.16535:1.30745:0.782817:1	0.608374(0.509852:0.384236:0.931034)	-1863.66			
4545	ENSEEUP00000009807.1-ENSOANP00000010776.1	MA	0.0406781	0.08765260000000001	0.46408299999999997	0.101753	603	53.4498	549.55		26	4.50488	21.4951			0.044841900000000004	1.15035:1.4819:1.24594:1.51491:0.356022:1	0.660862(0.577114:0.405473:1)	-797.549			
4546	ENSEEUP00000009492.1-ENSOANP00000004394.1	MA	0.261314	0.5015189999999999	0.521046	6.8555700000000005e-06	1335	124.68799999999999	1210.31		295	48.6987	246.301			0.283749	1.16152:1.20739:1.01895:1.26707:0.513021:1	0.695506(0.553933:0.532584:1)	-2388.76			
4547	ENSEEUP00000005223.1-ENSOANP00000013759.1	MA	0.0979163	0.154744	0.632764	0.0891317	831	94.5895	736.4110000000001		78	13.1617	64.8383			0.10438499999999999	0.904388:1.99109:1.35579:1.4442:1.38442:1	0.593227(0.552511:0.410959:0.81621)	-1196.07			
4548	ENSEEUP00000001954.1-ENSOANP00000021799.1	MA	0.200534	0.375447	0.534119	0.00173432	930	86.5398	843.46		167	26.9104	140.09			0.21681	0.612606:2.31035:0.44721:1.16067:0.562643:1	0.633871(0.520968:0.380645:1)	-1579.65			
4549	ENSEEUP00000008784.1-ENSOANP00000014290.1	MA	0.24823800000000001	0.379414	0.654267	0.0119183	1191	106.475	1084.52		249	32.4889	216.511			0.259965	0.721351:1.04232:0.590137:0.956803:0.328757:1	0.632238(0.552817:0.377934:0.965962)	-2107.13			
4550	ENSEEUP00000010505.1-ENSOANP00000007566.2	MA	0.0171485	0.07518680000000001	0.228079	0.0735201	528	24.4085	503.592		10	1.7526400000000002	8.24736			0.0198315	0.60395:2.39989:0.82482:1.15985:0.01:1	0.611742(0.477273:0.357955:1)	-636.9580000000001			
4551	ENSEEUP00000013402.1-ENSOANP00000022402.2	MA	0.299485	0.42425	0.705918	0.0308408	1215	104.21799999999999	1110.78		291	34.1394	256.861			0.310187	1.01725:1.49688:0.617406:1.35867:0.341886:1	0.645679(0.52963:0.407407:1)	-2198.23			
4552	ENSEEUP00000011690.1-ENSOANP00000021622.3	MA	0.538968	0.379025	1.42198	0.00031319700000000003	2337	321.38	2015.62		757	76.3233	680.677			0.5169729999999999	1.52811:2.17143:1.64987:2.21996:0.512383:1	0.624766(0.53785:0.47243:0.864019)	-4479.34			
4553	ENSEEUP00000002849.1-ENSOANP00000009466.1	MA	0.0436291	0.033317900000000004	1.30948	0.8930680000000001	561	40.8847	520.115		23	1.30249	21.6975			0.0428777	0.373704:1.66767:1.4852:2.61584:1.85053:1	0.547724(0.442731:0.288546:0.911894)	-720.7660000000001			
4554	ENSEEUP00000010168.1-ENSOANP00000020219.1	MA	0.06798889999999999	0.00148837	45.68	0.0424117	630	53.6883	576.312		37	0.07530319999999999	36.9247			0.0623217	0.506112:0.635978:0.415863:0.512974:0.208171:1	0.62931(0.508621:0.426724:0.952586)	-870.576			
4555	ENSEEUP00000001495.1-ENSOANP00000010132.2	MA	0.159626	0.10436	1.52957	0.29846500000000004	789	82.52799999999999	706.472		103	7.3082	95.6918			0.153845	1.81514:2.89795:1.39304:2.67176:1.01939:1	0.495716(0.379177:0.269923:0.838046)	-1224.55			
4556	ENSEEUP00000006244.1-ENSOANP00000015158.2	MA	0.1079	0.293149	0.36807199999999995	0.000805827	720	53.4875	666.513		78	13.962	64.038			0.12166199999999999	1.48599:1.74854:1.0737:1.40626:0.133718:1	0.537475(0.443787:0.313609:0.85503)	-1089.64			
4557	ENSEEUP00000009754.1-ENSOANP00000020265.2	MA	0.20517800000000003	0.18946300000000002	1.08294	0.7863399999999999	924	110.58	813.42		155	17.2874	137.713			0.203297	0.817629:1.69152:0.611831:1.80531:0.454833:1	0.617424(0.478896:0.373377:1)	-1527.26			
4558	ENSEEUP00000002961.1-ENSOANP00000023457.2	MA	0.196916	0.763119	0.25804	7.00932e-21	1014	95.656	918.3439999999999		199	57.2281	141.77200000000002			0.250329	1.15395:1.32887:0.854135:1.06379:0.245078:1	0.630155(0.541237:0.41366:0.935567)	-1769.54			
4559	ENSEEUP00000014110.1-ENSOANP00000023612.1	MA	0.151469	0.468675	0.323185	1.4859400000000001e-07	816	63.6383	752.362		123	25.5142	97.4858			0.176207	0.816312:1.26711:0.822934:0.914071:0.519853:1	0.54346(0.431646:0.35443:0.844304)	-1341.65			
4560	ENSEEUP00000005290.1-ENSOANP00000009354.1	MA	0.05884590000000001	0.14639100000000002	0.401978	0.0392551	633	49.4384	583.562		39	6.78865	32.2113			0.06568330000000001	2.40712:3.09915:2.54905:2.76437:0.557041:1	0.6406(0.542654:0.379147:1)	-861.8919999999999			
4561	ENSEEUP00000010508.1-ENSOANP00000014091.1	MA	0.28347	0.725471	0.390739	3.4853500000000005e-14	1272	124.34	1147.66		305	66.2106	238.78900000000002			0.326676	1.36627:2.13303:0.509387:1.48671:0.512025:1	0.613994(0.503538:0.338443:1)	-2277.87			
4562	ENSEEUP00000001360.1-ENSOANP00000002836.1	MA	0.119924	0.466699	0.256963	2.90174e-09	858	63.5776	794.422		109	25.8856	83.1144			0.14562	1.15863:1.44298:0.785821:1.1954:0.455064:1	0.514045(0.450375:0.32397:0.76779)	-1335.98			
4563	ENSEEUP00000012176.1-ENSOANP00000017491.2	MA	0.205765	0.312529	0.658387	0.0295795	948	104.459	843.541		169	26.7545	142.245			0.217529	1.26625:3.59908:0.606703:2.42677:0.621171:1	0.641878(0.518987:0.406646:1)	-1586.97			
4564	ENSEEUP00000007123.1-ENSOANP00000008850.1	MA	0.22054	0.680478	0.32409499999999997	5.44375e-12	1161	69.44	1091.56		232	38.0665	193.93400000000003			0.248049	2.36298:2.33906:1.83598:2.18376:0.491666:1	0.550136(0.445122:0.311992:0.893293)	-1991.85			
4565	ENSEEUP00000002194.1-ENSOANP00000006355.1	MA	0.205783	0.262963	0.782556	0.29727	984	85.5142	898.4860000000001		173	18.7591	154.241			0.21075300000000002	0.957537:1.11875:0.766103:1.06831:0.301074:1	0.557759(0.469729:0.362213:0.841336)	-1664.8			
4566	ENSEEUP00000013241.1-ENSOANP00000006224.1	MA	0.265282	0.441067	0.6014550000000001	0.000942165	1230	117.671	1112.33		271	40.5357	230.46400000000003			0.282099	0.445247:1.90821:0.55989:0.948013:0.414772:1	0.581042(0.487973:0.402921:0.852234)	-2203.36			
4567	ENSEEUP00000011424.1-ENSOANP00000009709.2	MA	0.10851199999999998	0.0501149	2.16527	0.250069	711	40.4815	670.518		67	1.8174599999999999	65.1825			0.10518699999999999	1.5919:1.63555:1.2461:1.7617:0.248281:1	0.600563(0.50211:0.299578:1)	-1031.66			
4568	ENSEEUP00000003961.1-ENSOANP00000017389.1	MA	0.297296	0.246104	1.20801	0.441546	1110	93.889	1016.11		255	18.119	236.88099999999997			0.292966	1.31951:1.6545:1.09619:1.77025:0.574827:1	0.639189(0.531081:0.386486:1)	-2018.2			
4569	ENSEEUP00000009451.1-ENSOANP00000004532.1	MA	0.25873	0.373566	0.6925939999999999	0.0240113	1056	118.39399999999999	937.6060000000001		229	35.3126	193.687			0.271604	0.836224:2.03292:0.430987:1.46:0.51482:1	0.673239(0.587324:0.43662:0.995775)	-1882.43			
4570	ENSEEUP00000011781.1-ENSOANP00000018193.1	MA	0.08077519999999999	0.220658	0.36606500000000003	0.00559835	681	43.7998	637.2		55	8.694930000000001	46.3051			0.089772	0.536223:2.70228:0.426417:0.84004:0.317338:1	0.537582(0.415033:0.326797:0.870915)	-987.329			
4571	ENSEEUP00000003777.1-ENSOANP00000013762.2	MA	0.08813919999999999	0.5426489999999999	0.162424	1.2329000000000002e-10	729	39.6094	689.3910000000001		71	18.5526	52.4474			0.11283399999999999	1.35237:1.66802:1.02778:1.12435:0.397709:1	0.639232(0.481481:0.436214:1)	-1078.98			
4572	ENSEEUP00000007927.1-ENSOANP00000017124.1	MA	0.09924110000000001	0.39318600000000004	0.252402	3.85218e-05	651	33.8429	617.1569999999999		66	11.7798	54.2202			0.114522	2.37086:2.75526:2.40863:2.54938:0.719447:1	0.533682(0.405923:0.317073:0.878049)	-975.7289999999999			
4573	ENSEEUP00000008929.1-ENSOANP00000020845.2	MA	0.056466699999999995	0.197141	0.286428	0.000425097	666	56.4613	609.539		43	10.5078	32.4922			0.0683927	1.50389:2.15337:1.51648:1.58136:0.413621:1	0.656156(0.547297:0.421171:1)	-918.5360000000001			
4574	ENSEEUP00000000642.1-ENSOANP00000004152.3	MA	0.248086	0.619138	0.400696	3.0053e-08	1119	79.1643	1039.84		237	37.84	199.16			0.274336	2.16907:2.13489:1.71626:2.14723:0.580678:1	0.566223(0.442966:0.401141:0.854563)	-1989.52			
4575	ENSEEUP00000008030.1-ENSOANP00000009197.1	MA	0.329557	0.34676999999999997	0.950362	0.68121	1593	138.684	1454.32		397	36.2028	360.79699999999997			0.331056	1.24781:1.86787:0.742524:1.67112:0.569905:1	0.657641(0.563177:0.430505:0.979242)	-2923.87			
4576	ENSEEUP00000002803.1-ENSOANP00000013010.2	MA	0.038418400000000005	0.067075	0.572768	0.159571	591	48.3631	542.637		23	3.09702	19.903			0.0407635	2.92073:4.04539:2.65526:3.27435:0.01:1	0.532032(0.456456:0.343844:0.795796)	-749.6410000000001			
4577	ENSEEUP00000003026.1-ENSOANP00000011716.1	MA	0.0202434	0.035805199999999995	0.5653739999999999	0.344009	537	38.5145	498.486		11	1.32251	9.677489999999999			0.0213595	2.34957:2.56101:2.27874:3.02733:0.01:1	0.536202(0.430328:0.311475:0.866803)	-655.952			
4578	ENSEEUP00000004722.1-ENSOANP00000022576.2	MA	0.14153	0.16409200000000002	0.862504	0.533359	783	108.78399999999999	674.216		99	15.6014	83.3986			0.14466500000000002	1.32215:4.61409:1.57122:4.15753:0.695237:1	0.597826(0.503106:0.385093:0.90528)	-1219.03			
4579	ENSEEUP00000007084.1-ENSOANP00000006130.3	MA	0.11065599999999999	0.196139	0.5641729999999999	0.051780200000000005	744	64.39399999999999	679.6060000000001		78	11.2162	66.7838			0.118055	0.604836:1.85794:0.467477:1.5574:0.220776:1	0.647177(0.528226:0.413306:1)	-1118.62			
4580	ENSEEUP00000009305.1-ENSOANP00000013666.3	MA	0.0721311	0.618011	0.11671500000000001	1.93858e-13	654	36.6359	617.364		59	19.8867	39.1133			0.10271	2.12861:3.18139:1.52398:1.79238:0.254431:1	0.583333(0.494485:0.354779:0.900735)	-950.485			
4581	ENSEEUP00000008893.1-ENSOANP00000024192.1	MA	0.15324300000000002	0.5149600000000001	0.297582	3.65668e-08	855	53.5266	801.4730000000001		126	23.0947	102.905			0.17588800000000002	0.713034:1.01061:0.474548:0.767578:0.29757:1	0.640351(0.5:0.421053:1)	-1393.49			
4582	ENSEEUP00000011252.1-ENSOANP00000016686.1	MA	0.174112	0.825451	0.21093	1.09986e-17	996	52.5546	943.445		169	35.3073	133.69299999999998			0.20848000000000003	2.82244:1.28586:0.65902:1.25811:0.700249:1	0.592896(0.495902:0.329235:0.953552)	-1652.62			
4583	ENSEEUP00000006738.1-ENSOANP00000012298.3	MA	0.238771	0.222036	1.0753700000000002	0.8020579999999999	1065	113.271	951.7289999999999		207	20.6267	186.373			0.23699099999999998	0.73473:1.97563:0.569005:1.80832:0.62646:1	0.660094(0.567606:0.412676:1)	-1835.94			
4584	ENSEEUP00000006296.1-ENSOANP00000001687.1	MA	0.272413	0.612715	0.4446	2.21581e-09	1281	119.993	1161.01		296	55.8305	240.17			0.304289	0.795235:1.5701:0.628282:1.3655:0.265604:1	0.65494(0.514925:0.49467:0.955224)	-2298.32			
4585	ENSEEUP00000007444.1-ENSOANP00000017432.1	MA	0.184356	0.262725	0.701706	0.06802489999999999	972	122.522	849.4780000000001		159	27.1094	131.891			0.194235	0.869022:2.44015:0.647296:1.5011:0.740096:1	0.626312(0.57385:0.412833:0.892252)	-1636.86			
4586	ENSEEUP00000010527.1-ENSOANP00000006116.2	MA	0.10956500000000001	0.112471	0.974161	0.831614	651	67.3908	583.609		65	6.88829	58.1117			0.109866	1.17999:1.33706:1.27446:1.36088:0.721638:1	0.666667(0.611111:0.406667:0.982222)	-980.664			
4587	ENSEEUP00000001968.1-ENSOANP00000018655.1	MA	0.116254	0.218396	0.532307	0.0245082	807	81.3627	725.637		91	15.8332	75.1668			0.126552	1.52079:1.67888:1.16579:1.67192:0.294658:1	0.610577(0.549679:0.350962:0.93109)	-1235.33			
4588	ENSEEUP00000014125.1-ENSOANP00000005847.1	MA	0.207445	0.46491000000000005	0.446204	6.53615e-06	987	84.8225	902.178		185	32.1971	152.803			0.229571	0.486298:1.59262:0.448623:1.23222:0.126777:1	0.547716(0.456033:0.350716:0.836401)	-1689.87			
4589	ENSEEUP00000007304.1-ENSOANP00000015451.2	MA	0.186731	0.19076600000000002	0.9788479999999999	0.7709630000000001	915	99.4935	815.5060000000001		145	16.0697	128.93			0.18717	0.805516:1.92532:0.282963:1.53325:0.470568:1	0.669945(0.595082:0.414754:1)	-1512.15			
4590	ENSEEUP00000011483.1-ENSOANP00000007420.1	MA	0.378449	0.43888599999999994	0.862294	0.286491	1485	146.42600000000002	1338.57		417	46.9446	370.055			0.38440799999999997	0.869168:1.75159:0.556627:1.37081:0.322891:1	0.617737(0.480734:0.418349:0.954128)	-2819.58			
4591	ENSEEUP00000004247.1-ENSOANP00000004210.1	MA	0.156097	0.290838	0.536713	0.00343019	840	98.1183	741.882		123	24.3172	98.6828			0.171835	0.912212:2.76137:0.329158:1.29829:0.299179:1	0.683929(0.5875:0.464286:1)	-1361.25			
4592	ENSEEUP00000012485.1-ENSOANP00000014881.2	MA	0.0534377	0.0996306	0.536358	0.125406	660	62.7897	597.21		36	5.90024	30.0998			0.057832299999999996	4.67539:5.57474:5.3474:5.33287:2.18306:1	0.627226(0.513359:0.448473:0.919847)	-892.416			
4593	ENSEEUP00000009328.1-ENSOANP00000010934.2	MA	0.0708284	0.0164024	4.318169999999999	0.11026099999999998	606	76.8327	529.1669999999999		36	1.1711	34.8289			0.0639279	0.187887:1.31368:0.560222:1.28763:0.219288:1	0.672442(0.606436:0.410891:1)	-830.355			
4594	ENSEEUP00000004752.1-ENSOANP00000018222.1	MA	0.237425	0.9196840000000001	0.258159	2.8021299999999994e-30	1389	118.48100000000001	1270.52		304	80.6722	223.328			0.295622	1.33811:1.2354:1.01142:1.04198:0.682429:1	0.717423(0.588553:0.563715:1)	-2474.11			
4595	ENSEEUP00000005186.1-ENSOANP00000011607.2	MA	0.0800206	0.199522	0.401062	0.00908357	669	50.9839	618.016		54	9.21252	44.7875			0.08912769999999999	0.549087:2.77781:0.629954:1.22056:0.513666:1	0.67713(0.654709:0.376682:1)	-962.048			
4596	ENSEEUP00000010135.1-ENSOANP00000013146.2	MA	0.230223	0.30811	0.747212	0.176803	1068	76.75399999999999	991.2460000000001		206	19.3428	186.657			0.235821	1.4998:1.65091:1.22089:1.62839:0.459844:1	0.573663(0.464198:0.317284:0.939506)	-1836.48			
4597	ENSEEUP00000008954.1-ENSOANP00000017781.2	MA	0.1559	0.192136	0.811403	0.416315	819	89.60600000000001	729.3939999999999		113	14.859000000000002	98.141			0.159865	1.98432:2.53299:1.26304:1.86365:0.264606:1	0.638078(0.55292:0.363139:0.998175)	-1318.37			
4598	ENSEEUP00000002473.1-ENSOANP00000020012.2	MA	0.30692600000000003	0.176741	1.73658	0.00778517	1203	129.567	1073.43		275	17.872	257.128			0.292905	0.732511:1.01068:0.486991:1.19854:0.218516:1	0.673317(0.569825:0.450125:1)	-2160.28			
4599	ENSEEUP00000008432.1-ENSOANP00000007662.1	MA	0.146957	0.36735	0.400046	6.12024e-06	897	86.2015	810.798		130	27.295	102.705			0.16813699999999998	2.03244:2.50506:1.35638:1.72796:0.379534:1	0.516092(0.450862:0.339655:0.757759)	-1462.9			
4600	ENSEEUP00000011161.1-ENSOANP00000025795.1	MA	0.221746	0.167414	1.32454	0.290053	924	113.53200000000001	810.4680000000001		161	15.3987	145.601			0.21506999999999998	0.304013:1.41776:0.409706:1.52548:0.44412:1	0.619589(0.493506:0.36526:1)	-1542.4			
4601	ENSEEUP00000007079.1-ENSOANP00000023921.2	MA	0.06930750000000001	0.24914099999999997	0.278186	0.000154123	645	50.685	594.315		49	11.4972	37.5028			0.0834391	0.693192:0.613878:0.516596:0.595012:0.489117:1	0.636434(0.539535:0.369767:1)	-928.409			
4602	ENSEEUP00000010196.1-ENSOANP00000014770.2	MA	0.554941	2.32897	0.238277	0.0	3606	153.957	3452.04		1323	208.58599999999998	1114.41			0.630682	1.1259:1.06553:0.822064:1.0008:0.429191:1	0.553414(0.420414:0.310849:0.928979)	-7122.28			
4603	ENSEEUP00000006342.1-ENSOANP00000013418.3	MA	0.011977100000000001	0.00875786	1.36758	0.517556	516	22.6126	493.38699999999994		6	0.194556	5.80544			0.011836	0.281032:0.446774:0.502225:0.513789:0.352515:1	0.60562(0.491279:0.325581:1)	-588.738			
4604	ENSEEUP00000002630.1-ENSOANP00000014435.1	MA	0.09865449999999999	0.197141	0.500426	0.016527700000000003	693	82.4178	610.582		69	14.658	54.342			0.110367	1.14476:2.97482:0.303432:2.35856:0.488191:1	0.663781(0.52381:0.467532:1)	-1012.73			
4605	ENSEEUP00000009022.1-ENSOANP00000012445.1	MA	0.23939000000000002	0.408275	0.586346	0.00321265	1134	87.0117	1046.99		230	28.5525	201.44799999999998			0.252349	1.44949:2.1444:0.902225:1.72925:0.459917:1	0.581353(0.460043:0.37581:0.908207)	-1993.34			
4606	ENSEEUP00000006820.1-ENSOANP00000022184.2	MA	0.0694445	0.142463	0.48745600000000006	0.0242109	675	60.549	614.451		48	8.0717	39.9283			0.07599439999999999	1.23218:1.55355:1.2673:1.42705:0.470287:1	0.599738(0.488189:0.36811:0.942913)	-957.118			
4607	ENSEEUP00000006262.1-ENSOANP00000000489.2	MA	0.296005	0.715546	0.413678	3.10057e-10	1329	93.2535	1235.75		324	49.9858	274.014			0.325444	0.992863:1.00733:0.81592:1.02443:0.296134:1	0.661776(0.547404:0.437923:1)	-2420.6			
4608	ENSEEUP00000007856.1-ENSOANP00000016861.2	MA	0.219498	0.288128	0.761808	0.193209	927	88.2194	838.7810000000001		171	20.7444	150.256			0.226029	0.614028:1.61046:0.26251:0.997016:0.330312:1	0.627832(0.506472:0.377023:1)	-1567.3			
4609	ENSEEUP00000008059.1-ENSOANP00000011495.1	MA	0.537197	0.785246	0.684114	9.610410000000001e-06	2187	201.28400000000002	1985.72		784	101.175	682.825			0.560027	0.967906:1.1841:0.666819:1.31892:0.2744:1	0.636289(0.559113:0.400862:0.948892)	-4368.94			
4610	ENSEEUP00000005534.1-ENSOANP00000006481.1	MA	0.130321	0.22778800000000002	0.572113	0.0231033	810	87.7094	722.291		99	17.3338	81.6662			0.140875	2.07825:1.38791:0.682379:2.05358:0.118791:1	0.603241(0.5125:0.422222:0.875)	-1228.33			
4611	ENSEEUP00000013577.1-ENSOANP00000003624.2	MA	0.140227	0.354475	0.39559	4.5791700000000004e-05	813	75.5196	737.48		110	22.6193	87.3807			0.160128	1.27107:1.30755:0.953176:1.26274:0.0377375:1	0.678352(0.5369:0.498155:1)	-1292.21			
4612	ENSEEUP00000004226.1-ENSOANP00000002956.1	MA	0.153146	0.232329	0.6591739999999999	0.10413599999999999	789	71.8758	717.1239999999999		109	14.3861	94.6139			0.160359	0.536944:1.30284:0.243934:1.01735:0.32861:1	0.667929(0.594697:0.410985:0.998106)	-1272.95			
4613	ENSEEUP00000011539.1-ENSOANP00000011220.1	MA	0.198526	0.223845	0.886891	0.510583	894	117.81700000000001	776.183		152	22.2129	129.787			0.20186300000000001	1.12082:1.25347:0.857166:1.40235:0.226925:1	0.56723(0.490338:0.351449:0.859903)	-1492.9			
4614	ENSEEUP00000007262.1-ENSOANP00000020310.1	MA	0.050286300000000006	0.03699790000000001	1.35917	0.680384	618	51.9002	566.1		29	1.83254	27.1675			0.0491703	1.84479:3.555:2.9817:3.32476:0.557736:1	0.654531(0.514563:0.449029:1)	-802.757			
4615	ENSEEUP00000002875.1-ENSOANP00000000541.2	MA	0.058308500000000006	0.00116617	50.0	0.0979745	615	42.9412	572.059		32	0.0479691	31.951999999999998			0.054318700000000004	0.661033:0.652693:0.548796:0.744589:0.19379:1	0.464126(0.376682:0.285874:0.729821)	-825.51			
4616	ENSEEUP00000013648.1-ENSOANP00000015945.1	MA	0.0869052	0.165724	0.524396	0.0716227	678	55.3115	622.689		58	8.40144	49.5986			0.09333530000000001	1.19769:1.72996:1.02315:1.40455:0.283746:1	0.526684(0.459318:0.324147:0.796588)	-976.8580000000001			
4617	ENSEEUP00000013297.1-ENSOANP00000025537.2	MA	0.0636991	0.11987	0.531404	0.08513589999999999	645	47.3597	597.64		41	5.32062	35.6794			0.0678235	1.5657:2.23206:1.92222:2.18332:0.560488:1	0.51355(0.411924:0.337398:0.791328)	-893.528			
4618	ENSEEUP00000001810.1-ENSOANP00000026798.2	MA	0.037823800000000005	0.0910721	0.41531599999999996	0.131997	561	39.1746	521.825		22	3.36792	18.6321			0.0415421	0.807155:1.26964:0.677784:1.03333:0.167852:1	0.618123(0.449029:0.451456:0.953883)	-723.6469999999999			
4619	ENSEEUP00000010100.1-ENSOANP00000000988.1	MA	0.0637163	0.0920867	0.691917	0.252767	624	61.8596	562.14		39	5.35149	33.6485			0.0665288	1.01639:1.57437:0.994973:1.30117:0.354179:1	0.646635(0.591346:0.348558:1)	-854.914			
4620	ENSEEUP00000002938.1-ENSOANP00000000535.2	MA	0.10704100000000001	0.390473	0.27413200000000004	1.7076e-06	792	47.0451	744.955		86	16.1023	69.8977			0.123877	1.36298:1.61702:1.4526:1.5141:0.843637:1	0.602958(0.552901:0.305461:0.950512)	-1183.23			
4621	ENSEEUP00000010974.1-ENSOANP00000023118.2	MA	0.100551	0.0534754	1.88032	0.20480700000000002	714	79.8861	634.114		62	3.8931400000000003	58.1069			0.0952838	0.765041:1.35603:0.860745:1.84462:0.537619:1	0.567474(0.460208:0.33218:0.910035)	-1035.72			
4622	ENSEEUP00000000208.1-ENSOANP00000008418.1	MA	0.213482	0.329382	0.6481279999999999	0.0495187	948	81.3358	866.664		173	21.881999999999998	151.118			0.223425	0.859348:1.08786:0.609442:1.03814:0.239727:1	0.650585(0.527778:0.461988:0.961988)	-1612.1			
4623	ENSEEUP00000003442.1-ENSOANP00000031618.1	MA	0.06886669999999999	0.311356	0.221183	1.3730600000000002e-06	687	56.3375	630.663		55	15.8228	39.1772			0.088752	4.81754:5.47274:4.13903:4.41712:0.420989:1	0.657933(0.541485:0.432314:1)	-983.937			
4624	ENSEEUP00000000310.1-ENSOANP00000021937.3	MA	0.0855608	0.35289	0.24245799999999998	5.4762e-06	645	41.8485	603.1519999999999		60	13.3497	46.6503			0.102906	1.53104:1.67043:1.4365:1.44795:0.950155:1	0.526123(0.443574:0.297806:0.836991)	-950.048			
4625	ENSEEUP00000006170.1-ENSOANP00000012804.3	MA	0.098999	0.0459496	2.1545099999999997	0.479549	639	31.6264	607.374		56	1.32148	54.6785			0.0963734	0.680241:0.744543:0.661146:0.785431:0.38834:1	0.566799(0.456349:0.321429:0.922619)	-926.672			
4626	ENSEEUP00000001154.1-ENSOANP00000013975.4	MA	0.506416	1.23191	0.41108100000000003	2.2830799999999998e-35	3921	185.35	3735.65		1333	143.562	1189.44			0.5407109999999999	1.43695:1.40128:1.14269:1.346:0.582135:1	0.604659(0.52509:0.32043:0.968459)	-7609.71			
4627	ENSEEUP00000007485.1-ENSOANP00000003635.1	MA	0.0414804	0.0593418	0.699009	0.37989	585	50.1287	534.871		24	2.8374200000000003	21.1626			0.043010900000000005	2.61211:5.69429:4.06105:4.52894:1.60856:1	0.61828(0.520737:0.384793:0.949309)	-749.972			
4628	ENSEEUP00000001892.1-ENSOANP00000003575.1	MA	0.41935900000000004	0.8255680000000001	0.507965	2.16326e-14	1992	191.21099999999998	1800.79		628	108.57700000000001	519.423			0.458351	0.872267:1.23264:0.571849:1.04613:0.448933:1	0.594891(0.520855:0.417623:0.846194)	-3920.69			
4629	ENSEEUP00000006515.1-ENSOANP00000009284.2	MA	0.189522	0.898603	0.210907	7.54153e-23	987	66.4321	920.568		188	47.9274	140.07299999999998			0.23724800000000001	1.47516:1.47154:1.48417:1.5199:0.871391:1	0.601902(0.47962:0.379076:0.947011)	-1699.37			
4630	ENSEEUP00000006124.1-ENSOANP00000012043.2	MA	0.274694	0.907537	0.302681	1.05162e-16	1074	73.2334	1000.77		248	48.284	199.71599999999998			0.317846	2.0265:1.57978:0.908523:1.5284:0.239835:1	0.575758(0.52439:0.305987:0.896896)	-1894.77			
4631	ENSEEUP00000008135.1-ENSOANP00000019622.2	MA	0.127497	0.11423900000000001	1.11606	0.8095319999999999	708	47.4579	660.5419999999999		80	4.83856	75.1614			0.126608	0.455087:0.424006:0.431618:0.705608:0.416489:1	0.653249(0.557203:0.402542:1)	-1087.88			
4632	ENSEEUP00000008242.1-ENSOANP00000018415.1	MA	0.0621703	0.00129501	48.0074	0.0227826	588	64.5273	523.4730000000001		31	0.0793943	30.9206			0.055489800000000006	0.311525:3.57082:1.40398:5.45004:0.11974:1	0.609091(0.529545:0.352273:0.945455)	-782.949			
4633	ENSEEUP00000004451.1-ENSOANP00000012622.2	MA	0.205198	0.318889	0.6434770000000001	0.0333304	930	82.2326	847.7669999999999		165	21.6142	143.386			0.21525	0.980641:1.61259:0.505326:1.53679:0.483079:1	0.605376(0.443548:0.372581:1)	-1559.31			
