	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
431	ENSHGLP00100018425|ENSHGLG00100013587|ENSHGLT00100018618|protein_coding|HIC1|HIC-ENSMODP00000028701|ENSMODG00000010600|ENSMODT00000030283|protein_coding|HIC1|HIC	MA	0.0429941	0.0555279	0.774279	0.461045	1314	113.02600000000001	1200.97		55	5.96062	49.0394			0.0440722	0.675649:2.49507:1.76899:1.81128:0.936365:1	0.692483(0.621868:0.457859:0.997722)	-1722.24			
432	ENSHGLP00100003427|ENSHGLG00100002606|ENSHGLT00100003487|protein_coding|UBA5|ubiquitin-ENSMODP00000014606|ENSMODG00000011657|ENSMODT00000014874|protein_coding|UBA5|ubiquitin	MA	0.07429	0.173746	0.42757799999999996	0.00133	1242	114.288	1127.71		95	18.2025	76.7975			0.0834418	2.30325:2.23194:1.71549:2.3557:0.609812:1	0.650602(0.579518:0.373494:0.998795)	-1753.25			
433	ENSHGLP00100006924|ENSHGLG00100005195|ENSHGLT00100007016|protein_coding|WNT2B|Wnt-ENSMODP00000001433|ENSMODG00000001196|ENSMODT00000001462|protein_coding|WNT2B|Wnt	MA	0.025087400000000003	0.16026700000000002	0.15653499999999998	2.52262e-07	1059	91.5047	967.495		35	13.1823	21.8177			0.0367678	1.36713:1.35137:1.04915:1.27883:0.179366:1	0.677024(0.501412:0.532486:0.997175)	-1348.46			
434	ENSHGLP00100011880|ENSHGLG00100008827|ENSHGLT00100012018|protein_coding|CD36|CD36-ENSMODP00000021313|ENSMODG00000017083|ENSMODT00000021687|protein_coding|CD36|CD36	MA	0.116319	0.116078	1.0020799999999999	0.9999950000000001	1413	103.427	1309.57		147	10.7392	136.261			0.116302	0.752828:0.823514:0.637726:0.993352:0.264281:1	0.612994(0.480932:0.35911:0.998941)	-2116.38			
435	ENSHGLP00100007598|ENSHGLG00100005682|ENSHGLT00100007694|protein_coding|TM7SF3|transmembrane-ENSMODP00000020744|ENSMODG00000016621|ENSMODT00000021111|protein_coding|TM7SF3|transmembrane	MA	0.175066	0.221735	0.789528	0.14435499999999998	1620	172.896	1447.1		246	32.3336	213.666			0.180047	0.706711:1.86785:0.408028:1.55054:0.0779524:1	0.63586(0.510166:0.399261:0.998152)	-2636.5			
436	ENSHGLP00100012648|ENSHGLG00100009367|ENSHGLT00100012793|protein_coding|KIN|Kin17-ENSMODP00000020867|ENSMODG00000016717|ENSMODT00000021234|protein_coding|KIN|Kin17	MA	0.0563408	0.25904299999999997	0.217496	3.2683299999999997e-06	1161	57.7844	1103.22		71	13.78	57.22			0.0664296	1.22824:1.00653:0.867146:1.07437:0.858842:1	0.608677(0.488402:0.340206:0.997423)	-1577.18			
437	ENSHGLP00100026317|ENSHGLG00100019309|ENSHGLT00100026585|protein_coding|PTPN22|protein-ENSMODP00000000862|ENSMODG00000000719|ENSMODT00000000880|protein_coding|PTPN22|protein	MA	0.251755	1.13495	0.22182	8.735299999999998e-60	2316	141.769	2174.23		524	119.039	404.961			0.305818	1.56068:1.32757:0.831337:1.28313:0.455756:1	0.634325(0.471539:0.43273:0.998706)	-4141.04			
438	ENSHGLP00100021905|ENSHGLG00100016133|ENSHGLT00100022133|protein_coding|FICD|FIC-ENSMODP00000003477|ENSMODG00000002863|ENSMODT00000003554|protein_coding|FICD|FIC	MA	0.0982068	0.121873	0.805813	0.40965100000000004	1374	122.09299999999999	1251.91		126	13.6031	112.397			0.10031	2.16178:2.75344:1.43228:2.39798:0.561338:1	0.637255(0.54793:0.366013:0.997821)	-2017.97			
439	ENSHGLP00100018136|ENSHGLG00100013369|ENSHGLT00100018326|protein_coding|SESN2|sestrin-ENSMODP00000013582|ENSMODG00000010846|ENSMODT00000013831|protein_coding|SESN2|sestrin	MA	0.114941	0.200281	0.573902	0.00862039	1419	135.918	1283.08		155	24.151999999999997	130.84799999999998			0.123116	1.18304:2.67423:0.850557:1.9927:0.334028:1	0.665612(0.588608:0.410338:0.99789)	-2172.19			
440	ENSHGLP00100021503|ENSHGLG00100015827|ENSHGLT00100021729|protein_coding|UNC5CL|unc-5-ENSMODP00000016391|ENSMODG00000013098|ENSMODT00000016693|protein_coding|UNC5CL|unc-5	MA	0.13439600000000002	0.342519	0.392376	1.87829e-08	1554	149.947	1404.05		209	44.7147	164.285			0.154478	1.06839:1.39858:0.671185:1.02821:0.455412:1	0.675337(0.586705:0.441233:0.998073)	-2512.06			
441	ENSHGLP00100023807|ENSHGLG00100017484|ENSHGLT00100024049|protein_coding|TBX3|T-box-ENSMODP00000015108|ENSMODG00000012059|ENSMODT00000015388|protein_coding|TBX3|T-box	MA	0.12930899999999998	0.173044	0.747261	0.125066	1602	162.588	1439.41		192	25.2115	166.78900000000002			0.133748	0.992733:1.42309:0.578312:1.67535:0.553458:1	0.678839(0.550562:0.485955:1)	-2492.11			
442	ENSHGLP00100012259|ENSHGLG00100009079|ENSHGLT00100012402|protein_coding|SLC38A3|solute-ENSMODP00000015366|ENSMODG00000012273|ENSMODT00000015652|protein_coding|SLC38A3|solute	MA	0.0951532	0.177728	0.535388	0.013444299999999998	1302	107.31700000000001	1194.68		119	17.0975	101.902			0.10195900000000001	0.262433:1.60527:0.379055:0.904316:0.286018:1	0.620307(0.490805:0.372414:0.997701)	-1893.74			
443	ENSHGLP00100003116|ENSHGLG00100002383|ENSHGLT00100003173|protein_coding|PTPN1|protein-ENSMODP00000020417|ENSMODG00000016335|ENSMODT00000020776|protein_coding|PTPN1|protein	MA	0.08315310000000001	0.0202169	4.11306	0.018967599999999998	1266	91.8884	1174.11		93	1.7365400000000002	91.2635			0.078585	0.723004:0.606924:0.59441:0.922627:0.388685:1	0.633176(0.524823:0.377069:0.997636)	-1794.84			
444	ENSHGLP00100020947|ENSHGLG00100015441|ENSHGLT00100021169|protein_coding|HIF1AN|hypoxia-ENSMODP00000024151|ENSMODG00000019355|ENSMODT00000024579|protein_coding|HIF1AN|hypoxia	MA	0.03393259999999999	0.0821843	0.41288400000000003	0.0584419	1044	69.1033	974.8969999999999		37	5.42133	31.5787			0.037126400000000004	1.86297:1.82406:1.3448:1.63161:0.01:1	0.634193(0.544413:0.361032:0.997135)	-1343.05			
445	ENSHGLP00100004854|ENSHGLG00100003682|ENSHGLT00100004926|protein_coding|OS9|OS9-ENSMODP00000026677|ENSMODG00000021346|ENSMODT00000027156|protein_coding|OS9|OS9	MA	0.199811	0.414124	0.482491	1.01681e-06	1923	142.55	1780.45		341	48.5317	292.468			0.215698	1.3516:1.63491:0.976299:1.54814:0.57502:1	0.665888(0.608255:0.390187:0.999221)	-3226.15			
446	ENSHGLP00100023576|ENSHGLG00100017319|ENSHGLT00100023818|protein_coding|NDRG1|N-myc-ENSMODP00000001322|ENSMODG00000001109|ENSMODT00000001350|protein_coding|NDRG1|N-myc	MA	0.055909600000000004	0.06032719999999999	0.926773	0.6562979999999999	1152	111.50399999999999	1040.5		62	6.426080000000001	55.5739			0.0563372	1.06776:1.62905:0.757524:1.8423:0.0752092:1	0.658874(0.557143:0.422078:0.997403)	-1539.42			
447	ENSHGLP00100020093|ENSHGLG00100014809|ENSHGLT00100020306|protein_coding|DAXX|death-ENSMODP00000017688|ENSMODG00000014146|ENSMODT00000018016|protein_coding|DAXX|death	MA	0.215475	0.480832	0.448129	9.54434e-11	2151	175.507	1975.49		414	68.4964	345.504			0.23712600000000003	0.863564:0.988881:0.831369:0.981933:0.624619:1	0.691074(0.599024:0.474198:1)	-3696.99			
448	ENSHGLP00100009970|ENSHGLG00100007402|ENSHGLT00100010088|protein_coding|RAD51|RAD51-ENSMODP00000000325|ENSMODG00000000268|ENSMODT00000000330|protein_coding|RAD51|RAD51	MA	0.015432099999999999	0.0332568	0.464027	0.13790999999999998	1017	98.6781	918.322		17	3.1964799999999998	13.8035			0.0171616	4.4453:4.75184:5.66739:5.67064:1.94957:1	0.663235(0.567647:0.425:0.997059)	-1212.8			
449	ENSHGLP00100005257|ENSHGLG00100003989|ENSHGLT00100005338|protein_coding|TMEM259|transmembrane-ENSMODP00000006990|ENSMODG00000005644|ENSMODT00000007130|protein_coding	MA	0.215781	0.22125	0.975282	0.8478190000000001	1710	210.946	1499.05		306	38.5842	267.416			0.21645599999999998	0.401562:1.20123:0.197613:1.51591:0.208702:1	0.667251(0.561404:0.440351:1)	-2887.09			
450	ENSHGLP00100004329|ENSHGLG00100003283|ENSHGLT00100004396|protein_coding-ENSMODP00000018210|ENSMODG00000014579|ENSMODT00000018542|protein_coding|RAD23B|RAD23	MA	0.0572841	0.129885	0.441037	0.00592074	1224	114.694	1109.31		73	13.8634	59.1366			0.0640871	6.53545:9.27601:4.82417:6.79863:3.37814:1	0.685412(0.600244:0.458435:0.997555)	-1635.23			
451	ENSHGLP00100015447|ENSHGLG00100011415|ENSHGLT00100015616|protein_coding|ZDHHC16|zinc-ENSMODP00000005150|ENSMODG00000004177|ENSMODT00000005260|protein_coding|ZDHHC16|zinc	MA	0.06501459999999999	0.09232699999999999	0.704177	0.28481799999999996	1131	103.213	1027.79		71	8.86157	62.1384			0.0675071	0.602943:1.44373:0.26237:0.925184:0.0604603:1	0.638448(0.481481:0.436508:0.997354)	-1575.78			
452	ENSHGLP00100023930|ENSHGLG00100017576|ENSHGLT00100024174|protein_coding|GORASP2|golgi-ENSMODP00000040859|ENSMODG00000024782|ENSMODT00000043967|protein_coding|GORASP2|golgi	MA	0.08699939999999999	0.06442080000000001	1.35049	0.424521	1347	149.035	1197.96		107	9.02542	97.9746			0.0845013	0.951623:1.77022:0.318029:1.56916:0.24032:1	0.696296(0.594444:0.496667:0.997778)	-1891.19			
453	ENSHGLP00100014322|ENSHGLG00100010588|ENSHGLT00100014482|protein_coding|PPARGC1B|PPARG-ENSMODP00000012383|ENSMODG00000009891|ENSMODT00000012608|protein_coding|PPARGC1B|PPARG	MA	0.25795	0.666647	0.386936	5.95093e-25	2757	239.486	2517.51		624	123.137	500.86300000000006			0.293451	1.49594:1.44867:1.19526:1.41038:0.584418:1	0.694022(0.588043:0.494565:0.999457)	-4986.32			
454	ENSHGLP00100027828|ENSHGLG00100020985|ENSHGLT00100028342|protein_coding|RRAGA|Ras-ENSMODP00000014180|ENSMODG00000011337|ENSMODT00000014442|protein_coding|RRAGB|Ras	MA	0.00109217	2.2675999999999998e-05	48.1641	0.367879	921	5.50365	915.4960000000001		1	0.000124801	0.999875			0.00108578	0.01:0.01:0.01:0.01:7.80037:1	0.594697(0.464286:0.323052:0.996753)	-1010.33			
455	ENSHGLP00100005529|ENSHGLG00100004188|ENSHGLT00100005611|protein_coding|TLR4|toll-ENSMODP00000024473|ENSMODG00000019614|ENSMODT00000024908|protein_coding|TLR4|toll	MA	0.349225	0.245049	1.4251200000000002	0.00946374	2481	222.851	2258.15		625	40.4773	584.523			0.339868	1.00563:1.62643:0.465888:1.77386:0.368784:1	0.606858(0.504785:0.321172:0.994617)	-4512.86			
456	ENSHGLP00100021820|ENSHGLG00100016062|ENSHGLT00100022047|protein_coding|MEIOB|meiosis-ENSMODP00000020110|ENSMODG00000016106|ENSMODT00000020467|protein_coding|MEIOB|meiosis	MA	0.118067	0.249681	0.472872	0.00235585	1413	78.2736	1334.73		158	17.4327	140.567			0.125358	1.14107:1.39413:0.832319:1.19625:0.239682:1	0.612173(0.443737:0.392781:1)	-2127.74			
457	ENSHGLP00100000527|ENSHGLG00100000444|ENSHGLT00100000558|protein_coding|FKTN|fukutin-ENSMODP00000018300|ENSMODG00000014646|ENSMODT00000018633|protein_coding|FKTN|fukutin	MA	0.109825	0.42274399999999995	0.259791	2.71636e-11	1383	83.2353	1299.76		158	31.2452	126.755			0.128658	1.84793:2.10641:1.51027:1.72081:0.563758:1	0.606782(0.487013:0.335498:0.997835)	-2124.82			
458	ENSHGLP00100019025|ENSHGLG00100014034|ENSHGLT00100019223|protein_coding|DMC1|DNA-ENSMODP00000012067|ENSMODG00000009655|ENSMODT00000012291|protein_coding|DMC1|DNA	MA	0.020284599999999996	0.0776191	0.261336	0.00661282	1020	76.4911	943.5089999999999		24	5.68243	18.3176			0.0245842	1.27655:2.0255:1.44803:1.80129:0.215754:1	0.636364(0.542522:0.369501:0.997067)	-1234.47			
459	ENSHGLP00100022557|ENSHGLG00100016590|ENSHGLT00100022792|protein_coding|HINFP|histone-ENSMODP00000016595|ENSMODG00000013267|ENSMODT00000016900|protein_coding|HINFP|histone	MA	0.07072869999999999	0.26610700000000004	0.265791	1.51309e-06	1185	72.40100000000001	1112.6		88	17.3077	70.6923			0.0826659	0.594127:1.14904:0.707057:1.02207:0.330993:1	0.632911(0.5:0.398734:1)	-1683.63			
460	ENSHGLP00100012287|ENSHGLG00100009105|ENSHGLT00100012430|protein_coding|NBN|nibrin-ENSMODP00000009536|ENSMODG00000007677|ENSMODT00000009724|protein_coding|NBN|nibrin	MA	0.23656100000000002	0.47183500000000006	0.501364	1.96345e-06	2169	121.641	2047.36		436	46.1934	389.80699999999996			0.249756	1.31675:1.35347:1.08383:1.30663:0.436256:1	0.621547(0.493094:0.372238:0.999309)	-3726.62			
461	ENSHGLP00100011990|ENSHGLG00100008893|ENSHGLT00100012129|protein_coding|HM13|histocompatibility-ENSMODP00000024322|ENSMODG00000019497|ENSMODT00000024752|protein_coding|HM13|histocompatibility	MA	0.0672431	0.0464711	1.44699	0.443751	1128	137.417	990.5830000000001		67	5.8614	61.1386			0.0647126	0.20685:3.75846:0.303661:3.46016:0.382671:1	0.631742(0.522546:0.375332:0.997347)	-1530.85			
462	ENSHGLP00100021531|ENSHGLG00100015846|ENSHGLT00100021757|protein_coding|KREMEN1|kringle-ENSMODP00000018681|ENSMODG00000014939|ENSMODT00000019018|protein_coding|KREMEN1|kringle	MA	0.132373	0.353108	0.374879	4.15446e-07	1371	102.61	1268.39		175	31.0616	143.938			0.148893	1.12169:1.2957:0.931237:1.3918:0.367199:1	0.667031(0.518559:0.484716:0.997817)	-2163.7			
463	ENSHGLP00100024519|ENSHGLG00100018005|ENSHGLT00100024770|protein_coding|TP73|tumor-ENSMODP00000008216|ENSMODG00000006623|ENSMODT00000008381|protein_coding|TP73|tumor	MA	0.171692	0.325905	0.526817	0.000351144	1644	119.449	1524.55		256	33.144	222.856			0.182897	1.12695:1.32379:0.985535:1.19938:0.553911:1	0.668488(0.54918:0.458106:0.998179)	-2717.79			
464	ENSHGLP00100022920|ENSHGLG00100016857|ENSHGLT00100023160|protein_coding|MBTPS2|membrane-ENSMODP00000009864|ENSMODG00000007926|ENSMODT00000010056|protein_coding|MBTPS2|membrane	MA	0.1582	0.21130900000000002	0.7486649999999999	0.10432899999999999	1482	174.74900000000002	1307.25		209	31.6639	177.33599999999998			0.164462	0.704503:1.6741:0.305196:1.59853:0.229787:1	0.634007(0.528283:0.375758:0.99798)	-2360.42			
465	ENSHGLP00100011310|ENSHGLG00100008403|ENSHGLT00100011443|protein_coding|VASH1|vasohibin-ENSMODP00000006886|ENSMODG00000005568|ENSMODT00000007026|protein_coding|VASH1|vasohibin	MA	0.041445300000000004	0.08525310000000001	0.486145	0.042282	1071	91.905	979.095		46	7.444489999999999	38.5555			0.0452046	2.06622:2.14545:1.571:2.11127:0.0922025:1	0.661546(0.546089:0.441341:0.997207)	-1398.88			
466	ENSHGLP00100006814|ENSHGLG00100005113|ENSHGLT00100006905|protein_coding|MAPK3|mitogen-activated-ENSMODP00000019557|ENSMODG00000015670|ENSMODT00000019906|protein_coding|MAPK3|mitogen-activated	MA	0.0231035	0.0957153	0.241377	0.00558385	996	63.8458	932.154		27	5.96801	21.031999999999996			0.027757999999999998	1.22454:1.25277:1.17705:1.22132:0.656643:1	0.624625(0.531532:0.345345:0.996997)	-1247.81			
467	ENSHGLP00100022775|ENSHGLG00100016745|ENSHGLT00100023011|protein_coding|GPR37L1|G-ENSMODP00000000685|ENSMODG00000000574|ENSMODT00000000700|protein_coding|GPR37L1|G	MA	0.13156900000000002	0.147509	0.891941	0.534555	1413	178.44099999999997	1234.56		166	23.1489	142.851			0.133582	0.698991:2.37135:0.214656:1.70954:0.228229:1	0.680438(0.565678:0.477754:0.997881)	-2195.07			
468	ENSHGLP00100012051|ENSHGLG00100008931|ENSHGLT00100012193|protein_coding|CASP2|caspase-ENSMODP00000001598|ENSMODG00000001322|ENSMODT00000001631|protein_coding|CASP2|caspase	MA	0.111364	0.201475	0.552742	0.008990600000000001	1356	123.116	1232.88		146	22.3407	123.65899999999999			0.119545	1.0567:1.0643:0.904608:1.16723:0.456693:1	0.661516(0.593819:0.391832:0.998896)	-2075.35			
469	ENSHGLP00100021805|ENSHGLG00100016049|ENSHGLT00100022032|protein_coding|RGS14|regulator-ENSMODP00000005437|ENSMODG00000004413|ENSMODT00000005554|protein_coding|RGS14|regulator	MA	0.162459	0.236702	0.686343	0.0223074	1626	172.581	1453.42		239	35.2499	203.75			0.17033900000000002	1.30958:1.307:1.02154:1.33648:0.253354:1	0.683887(0.595941:0.45572:1)	-2642.66			
470	ENSHGLP00100021198|ENSHGLG00100015608|ENSHGLT00100021423|protein_coding|DCLRE1C|DNA-ENSMODP00000021122|ENSMODG00000016932|ENSMODT00000021495|protein_coding|DCLRE1C|DNA	MA	0.158152	0.532414	0.297046	1.4398500000000001e-15	1653	113.26	1539.74		258	51.2082	206.792			0.18379600000000001	1.36958:1.48491:1.13674:1.3986:0.576809:1	0.636171(0.511775:0.397645:0.999094)	-2727.24			
471	ENSHGLP00100019164|ENSHGLG00100014128|ENSHGLT00100019363|protein_coding|EIF2S1|eukaryotic-ENSMODP00000012403|ENSMODG00000009911|ENSMODT00000012629|protein_coding|EIF2S1|eukaryotic	MA	0.00785272	0.000157054	50.0	0.550147	945	44.6811	900.319		7	0.00694105	6.993060000000001			0.00748886	2.116:4.81826:1.74916:1.82266:0.01:1	0.622363(0.531646:0.338608:0.996835)	-1057.78			
472	ENSHGLP00100020482|ENSHGLG00100015088|ENSHGLT00100020697|protein_coding|RFWD3|ring-ENSMODP00000028151|ENSMODG00000014635|ENSMODT00000029731|protein_coding|RFWD3|ring	MA	0.24341300000000002	0.346213	0.703073	0.0110834	2139	178.488	1960.51		433	49.6413	383.35900000000004			0.25199099999999997	0.989435:2.09537:0.481194:1.56066:0.574116:1	0.671335(0.567927:0.447479:0.998599)	-3728.74			
473	ENSHGLP00100005193|ENSHGLG00100003936|ENSHGLT00100005273|protein_coding|EXD2|exonuclease-ENSMODP00000012810|ENSMODG00000010228|ENSMODT00000013045|protein_coding|EXD2|exonuclease	MA	0.22648000000000001	0.320506	0.706634	0.024430700000000003	1836	153.985	1682.01		353	40.4876	312.512			0.234366	1.55073:1.68878:1.28616:1.62447:0.530145:1	0.65416(0.562806:0.400489:0.999184)	-3178.13			
474	ENSHGLP00100007864|ENSHGLG00100005857|ENSHGLT00100007962|protein_coding|RRAGC|Ras-ENSMODP00000022081|ENSMODG00000017710|ENSMODT00000022468|protein_coding|RRAGC|Ras	MA	0.020160900000000002	0.000403217	50.0	0.429494	930	62.3948	867.605		17	0.0244163	16.9756			0.0188353	0.331342:1.30712:0.561745:1.37706:0.0759882:1	0.593783(0.483923:0.299035:0.998392)	-1098.76			
475	ENSHGLP00100004995|ENSHGLG00100003788|ENSHGLT00100005069|protein_coding|STK11|serine/threonine-ENSMODP00000040099|ENSMODG00000005356|ENSMODT00000043201|protein_coding|STK11|serine/threonine	MA	0.10505	0.0691619	1.5189	0.367211	1224	100.139	1123.86		114	6.3169900000000005	107.68299999999999			0.102114	1.01917:1.47384:0.759421:1.60579:0.344103:1	0.642624(0.561125:0.367971:0.998778)	-1804.32			
476	ENSHGLP00100013073|ENSHGLG00100009681|ENSHGLT00100013222|protein_coding|Fos|Fos-ENSMODP00000007329|ENSMODG00000005927|ENSMODT00000007478|protein_coding|FOS|Fos	MA	0.0542439	0.0654053	0.82935	0.491588	1134	105.63799999999999	1028.36		60	6.612660000000001	53.3873			0.0552836	0.874031:0.969887:0.708062:1.06418:0.15521:1	0.689094(0.548813:0.521108:0.997361)	-1517.41			
477	ENSHGLP00100018592|ENSHGLG00100013708|ENSHGLT00100018787|protein_coding|MAP4K2|mitogen-activated-ENSMODP00000011347|ENSMODG00000009097|ENSMODT00000011567|protein_coding|MAP4K3|mitogen-activated	MA	0.303498	0.348125	0.871807	0.23977199999999999	2334	249.922	2084.08		561	67.8361	493.164			0.308277	0.731361:1.47328:0.638799:1.85923:0.565896:1	0.658098(0.56491:0.409383:1)	-4276.23			
478	ENSHGLP00100008198|ENSHGLG00100006096|ENSHGLT00100008297|protein_coding|RBBP8|RB-ENSMODP00000026852|ENSMODG00000021493|ENSMODT00000027334|protein_coding	MA	0.23342100000000002	0.898134	0.259896	1.3692699999999998e-32	2277	118.115	2158.89		477	82.9516	394.048			0.267902	1.82762:1.64628:1.29323:1.56345:0.729535:1	0.625219(0.505263:0.371053:0.999342)	-3974.86			
479	ENSHGLP00100018053|ENSHGLG00100013310|ENSHGLT00100018243|protein_coding|MAP2K3|mitogen-activated-ENSMODP00000001700|ENSMODG00000001404|ENSMODT00000001735|protein_coding|MAP2K3|mitogen-activated	MA	0.0302557	0.0226182	1.3376700000000001	0.9239280000000001	1008	69.9845	938.0160000000001		29	1.53203	27.468000000000004			0.0297255	0.870098:1.53557:1.0114:1.23075:0.302141:1	0.62364(0.505935:0.367953:0.997033)	-1258.83			
480	ENSHGLP00100021861|ENSHGLG00100016096|ENSHGLT00100022088|protein_coding|WNT16|Wnt-ENSMODP00000019318|ENSMODG00000015480|ENSMODT00000019666|protein_coding|WNT16|Wnt	MA	0.0574291	0.167681	0.34249	0.0006361	1086	90.9657	995.034		66	13.9054	52.0946			0.066664	1.87084:1.93653:1.44651:1.99778:0.120883:1	0.652893(0.483471:0.477961:0.997245)	-1494.91			
481	ENSHGLP00100001918|ENSHGLG00100001494|ENSHGLT00100001961|protein_coding|CDC37|cell-ENSMODP00000007066|ENSMODG00000005701|ENSMODT00000007207|protein_coding|CDC37|cell	MA	0.0752858	0.08635010000000001	0.871868	0.624782	1131	71.9975	1059.0		78	5.64228	72.3577			0.0759902	1.55567:1.63156:1.28863:1.99942:0.42047:1	0.62963(0.574074:0.316138:0.998677)	-1540.85			
482	ENSHGLP00100002914|ENSHGLG00100002244|ENSHGLT00100002969|protein_coding|ZC3H12A|zinc-ENSMODP00000022186|ENSMODG00000017794|ENSMODT00000022575|protein_coding|ZC3H12A|zinc	MA	0.192579	0.346639	0.55556	6.91503e-05	1752	170.84400000000002	1581.16		304	49.4977	254.502			0.207602	0.917621:1.63333:0.806376:1.42506:0.647659:1	0.693785(0.591525:0.495763:0.994068)	-2971.09			
483	ENSHGLP00100009022|ENSHGLG00100006704|ENSHGLT00100009128|protein_coding|MDM4|MDM4-ENSMODP00000001964|ENSMODG00000001605|ENSMODT00000002006|protein_coding|MDM4|MDM4	MA	0.148001	0.470053	0.314861	6.88635e-10	1470	87.96	1382.04		208	34.9748	173.025			0.167272	1.0507:1.40578:0.806758:1.11754:0.27327:1	0.64019(0.51833:0.404277:0.997963)	-2343.86			
484	ENSHGLP00100008770|ENSHGLG00100006527|ENSHGLT00100008872|protein_coding|PDK4|pyruvate-ENSMODP00000020618|ENSMODG00000016516|ENSMODT00000020983|protein_coding|PDK4|pyruvate	MA	0.0931785	0.139562	0.6676489999999999	0.129695	1236	94.5346	1141.47		110	12.1392	97.8608			0.0967262	1.69062:1.79767:1.332:1.81616:0.478502:1	0.635997(0.529056:0.380145:0.998789)	-1813.59			
485	ENSHGLP00100010345|ENSHGLG00100007692|ENSHGLT00100010469|protein_coding|ERCC8|ERCC-ENSMODP00000024442|ENSMODG00000019590|ENSMODT00000024876|protein_coding|ERCC8|ERCC	MA	0.082064	0.167649	0.48949899999999996	0.0176553	1173	82.1461	1090.85		95	12.6662	82.3338			0.0880576	1.95669:2.47555:1.46398:2.05521:0.280041:1	0.647109(0.514031:0.429847:0.997449)	-1672.48			
486	ENSHGLP00100021729|ENSHGLG00100015990|ENSHGLT00100021955|protein_coding|RELA|RELA-ENSMODP00000011996|ENSMODG00000009603|ENSMODT00000012220|protein_coding|RELA|RELA	MA	0.14110999999999999	0.226163	0.62393	0.016159700000000003	1485	136.259	1348.74		194	27.0349	166.965			0.14891400000000002	0.606759:0.848508:0.47081:0.94792:0.285927:1	0.686492(0.571573:0.489919:0.997984)	-2346.24			
487	ENSHGLP00100026449|ENSHGLG00100019391|ENSHGLT00100026717|protein_coding|ERLIN2|ER-ENSMODP00000013636|ENSMODG00000010889|ENSMODT00000013885|protein_coding|ERLIN2|ER	MA	0.039638	0.07400110000000001	0.535641	0.09996039999999999	1014	77.851	936.1489999999999		41	5.51	35.49			0.0422763	1.50326:1.98098:1.24653:1.83887:0.447459:1	0.624877(0.553097:0.324484:0.99705)	-1301.23			
488	ENSHGLP00100007384|ENSHGLG00100005524|ENSHGLT00100007480|protein_coding|LANCL1|LanC-ENSMODP00000019716|ENSMODG00000015804|ENSMODT00000020070|protein_coding|LANCL1|LanC	MA	0.0980448	0.17702400000000001	0.55385	0.027361700000000003	1197	81.3317	1115.67		112	13.0271	98.9729			0.10341099999999999	0.578032:0.984436:0.432477:0.792021:0.248937:1	0.639167(0.545:0.375:0.9975)	-1786.7			
489	ENSHGLP00100018618|ENSHGLG00100013728|ENSHGLT00100018813|protein_coding|TFAP4|transcription-ENSMODP00000034767|ENSMODG00000016377|ENSMODT00000036354|protein_coding|TFAP4|transcription	MA	0.0198822	0.0709258	0.28032399999999996	0.00511492	1014	75.6033	938.3969999999999		23	5.1346099999999995	17.8654			0.023688	1.5847:1.43934:1.43176:1.58013:0.309191:1	0.656342(0.59587:0.376106:0.99705)	-1217.01			
490	ENSHGLP00100011087|ENSHGLG00100008244|ENSHGLT00100011216|protein_coding-ENSMODP00000002126|ENSMODG00000001734|ENSMODT00000002169|protein_coding	MA	0.212527	0.351207	0.605133	0.00023884900000000002	1920	187.717	1732.28		360	54.6757	305.324			0.226086	1.05245:1.37483:0.827587:1.39334:0.586851:1	0.690068(0.640406:0.431357:0.99844)	-3313.39			
491	ENSHGLP00100016000|ENSHGLG00100011808|ENSHGLT00100016177|protein_coding|STXBP4|syntaxin-ENSMODP00000018590|ENSMODG00000014863|ENSMODT00000018925|protein_coding|STXBP4|syntaxin	MA	0.157628	0.352315	0.447405	7.84625e-06	1602	109.57	1492.43		235	33.1264	201.87400000000002			0.170943	1.41969:1.12862:0.787836:1.17553:0.50604:1	0.640498(0.542056:0.381308:0.998131)	-2582.15			
492	ENSHGLP00100023199|ENSHGLG00100017047|ENSHGLT00100023440|protein_coding|DONSON|downstream-ENSMODP00000026335|ENSMODG00000021060|ENSMODT00000026804|protein_coding|DONSON|downstream	MA	0.14815599999999998	0.265507	0.5580109999999999	0.00206771	1512	129.901	1382.1		209	30.1281	178.872			0.15823800000000002	1.54978:1.57759:1.27401:1.54747:0.374506:1	0.656106(0.532673:0.437624:0.99802)	-2429.18			
493	ENSHGLP00100015837|ENSHGLG00100011693|ENSHGLT00100016012|protein_coding|RIPK1|receptor-ENSMODP00000010574|ENSMODG00000008505|ENSMODT00000010780|protein_coding|RIPK1|receptor	MA	0.228448	0.344975	0.662215	0.0140737	1950	114.946	1835.05		375	32.4061	342.594			0.235317	1.13212:1.1312:0.980882:1.18698:0.555838:1	0.624936(0.516897:0.359447:0.998464)	-3352.1			
