	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
542	ENSHGLP00100004045|ENSHGLG00100003085|ENSHGLT00100004110|protein_coding|RNF6|ring-ENSMODP00000010824|ENSMODG00000008695|ENSMODT00000011037|protein_coding|RNF6|ring	MA	0.188744	1.20919	0.156091	7.619609999999999e-75	2016	126.11399999999999	1889.89		378	113.204	264.796			0.25258	2.25507:2.22176:1.78127:2.022:0.612095:1	0.652798(0.47474:0.485141:0.998514)	-3360.59			
543	ENSHGLP00100016941|ENSHGLG00100012495|ENSHGLT00100017122|protein_coding|SPPL2A|signal-ENSMODP00000002609|ENSMODG00000002148|ENSMODT00000002663|protein_coding|SPPL2A|signal	MA	0.13836700000000002	0.173271	0.798558	0.248038	1473	157.939	1315.06		181	23.6629	157.33700000000002			0.14210899999999999	0.742588:2.00806:0.205416:1.77306:0.238948:1	0.619919(0.487805:0.373984:0.997967)	-2267.79			
544	ENSHGLP00100013325|ENSHGLG00100009866|ENSHGLT00100013477|protein_coding|CADM4|cell-ENSMODP00000026057|ENSMODG00000020835|ENSMODT00000026522|protein_coding|CADM4|cell	MA	0.0578528	0.0607256	0.952692	0.8382649999999999	1146	131.997	1014.0		63	7.57338	55.4266			0.0581837	0.922834:1.40421:0.75212:1.43043:0.264222:1	0.684943(0.617493:0.439948:0.997389)	-1548.57			
545	ENSHGLP00100005257|ENSHGLG00100003989|ENSHGLT00100005338|protein_coding|TMEM259|transmembrane-ENSMODP00000006990|ENSMODG00000005644|ENSMODT00000007130|protein_coding	MA	0.215781	0.22125	0.975282	0.8478190000000001	1710	210.946	1499.05		306	38.5842	267.416			0.21645599999999998	0.401562:1.20123:0.197613:1.51591:0.208702:1	0.667251(0.561404:0.440351:1)	-2887.09			
546	ENSHGLP00100014322|ENSHGLG00100010588|ENSHGLT00100014482|protein_coding|PPARGC1B|PPARG-ENSMODP00000012383|ENSMODG00000009891|ENSMODT00000012608|protein_coding|PPARGC1B|PPARG	MA	0.25795	0.666647	0.386936	5.95093e-25	2757	239.486	2517.51		624	123.137	500.86300000000006			0.293451	1.49594:1.44867:1.19526:1.41038:0.584418:1	0.694022(0.588043:0.494565:0.999457)	-4986.32			
547	ENSHGLP00100005253|ENSHGLG00100003985|ENSHGLT00100005334|protein_coding|WNT2|Wnt-ENSMODP00000019704|ENSMODG00000015792|ENSMODT00000020058|protein_coding|WNT2|Wnt	MA	0.05286559999999999	0.053924900000000005	0.9803569999999999	0.789452	1077	86.7131	990.2869999999999		54	4.4277	49.5723			0.0529509	2.24939:1.98452:1.5492:2.28672:0.401741:1	0.648611(0.459722:0.488889:0.997222)	-1439.0			
548	ENSHGLP00100001700|ENSHGLG00100001331|ENSHGLT00100001739|protein_coding|PRKAR1A|protein-ENSMODP00000005486|ENSMODG00000004452|ENSMODT00000005604|protein_coding|PRKAR1A|protein	MA	0.0651393	0.0756698	0.860836	0.6564800000000001	1131	96.8218	1034.18		70	6.8662399999999995	63.1338			0.0660408	0.708169:0.6518:0.525777:0.743054:0.21401:1	0.651675(0.563492:0.392857:0.998677)	-1552.82			
549	ENSHGLP00100012981|ENSHGLG00100009614|ENSHGLT00100013130|protein_coding|KRT17|keratin-ENSMODP00000018302|ENSMODG00000014587|ENSMODT00000018635|protein_coding|KRT17|keratin,	MA	0.06438669999999999	0.139965	0.46001899999999996	0.00974291	1284	98.9421	1185.06		84	12.9037	71.0963			0.0702107	2.58395:1.97774:1.88654:2.17568:0.994028:1	0.65281(0.557737:0.407621:0.993072)	-1766.97			
550	ENSHGLP00100005529|ENSHGLG00100004188|ENSHGLT00100005611|protein_coding|TLR4|toll-ENSMODP00000024473|ENSMODG00000019614|ENSMODT00000024908|protein_coding|TLR4|toll	MA	0.349225	0.245049	1.4251200000000002	0.00946374	2481	222.851	2258.15		625	40.4773	584.523			0.339868	1.00563:1.62643:0.465888:1.77386:0.368784:1	0.606858(0.504785:0.321172:0.994617)	-4512.86			
551	ENSHGLP00100021120|ENSHGLG00100015555|ENSHGLT00100021345|protein_coding|FLVCR1|feline-ENSMODP00000003756|ENSMODG00000003083|ENSMODT00000003840|protein_coding|FLVCR1|feline	MA	0.12284500000000001	0.10543800000000002	1.1651	0.589823	1353	163.03	1189.97		145	15.2566	129.743			0.12074800000000001	0.611269:1.52448:0.298827:1.7347:0.352107:1	0.632743(0.502212:0.397124:0.998894)	-2043.05			
552	ENSHGLP00100002989|ENSHGLG00100002297|ENSHGLT00100003045|protein_coding|SERPINE2|serpin-ENSMODP00000026497|ENSMODG00000021201|ENSMODT00000026971|protein_coding|SERPINE2|serpin	MA	0.0650592	0.206771	0.314643	2.40706e-05	1191	91.1538	1099.85		84	17.512999999999998	66.487			0.0759052	1.41584:1.31006:0.992806:1.39563:0.187843:1	0.617672(0.472362:0.383166:0.997487)	-1658.26			
553	ENSHGLP00100014522|ENSHGLG00100010742|ENSHGLT00100014683|protein_coding|LMX1A|LIM-ENSMODP00000001527|ENSMODG00000001270|ENSMODT00000001559|protein_coding|LMX1A|LIM	MA	0.0355689	0.08468880000000001	0.419996	0.06787489999999999	1026	72.9351	953.065		38	5.8567800000000005	32.1432			0.0390607	0.703366:0.710201:0.941026:0.951815:0.966452:1	0.64966(0.53207:0.419825:0.997085)	-1338.56			
554	ENSHGLP00100000527|ENSHGLG00100000444|ENSHGLT00100000558|protein_coding|FKTN|fukutin-ENSMODP00000018300|ENSMODG00000014646|ENSMODT00000018633|protein_coding|FKTN|fukutin	MA	0.109825	0.42274399999999995	0.259791	2.71636e-11	1383	83.2353	1299.76		158	31.2452	126.755			0.128658	1.84793:2.10641:1.51027:1.72081:0.563758:1	0.606782(0.487013:0.335498:0.997835)	-2124.82			
555	ENSHGLP00100009175|ENSHGLG00100006804|ENSHGLT00100009285|protein_coding|SMAD7|SMAD-ENSMODP00000037187|ENSMODG00000003475|ENSMODT00000038786|protein_coding|SMAD7|SMAD	MA	0.0226472	0.053221000000000004	0.42553100000000005	0.106405	1062	95.1934	966.807		26	4.8855699999999995	21.1144			0.025387700000000003	3.72432:3.72762:4.01093:3.98374:1.83982:1	0.6582(0.533422:0.469251:0.971925)	-1332.75			
556	ENSHGLP00100008727|ENSHGLG00100006499|ENSHGLT00100008829|protein_coding|TGFBR2|transforming-ENSMODP00000018937|ENSMODG00000015155|ENSMODT00000019279|protein_coding|TGFBR2|transforming	MA	0.10697100000000001	0.40379499999999996	0.264915	1.06487e-10	1389	88.8091	1300.19		155	31.7725	123.228			0.12595	1.27817:1.30863:1.14994:1.29254:0.597175:1	0.623563(0.485991:0.385776:0.998922)	-2126.42			
557	ENSHGLP00100011076|ENSHGLG00100008239|ENSHGLT00100011205|protein_coding|PTGER4|prostaglandin-ENSMODP00000025402|ENSMODG00000020306|ENSMODT00000025853|protein_coding|PTGER4|prostaglandin	MA	0.12245199999999999	0.186806	0.655502	0.0443842	1452	133.673	1318.33		166	22.2377	143.762			0.128376	0.943974:1.23596:0.723334:1.23653:0.327855:1	0.651546(0.490722:0.465979:0.997938)	-2227.89			
558	ENSHGLP00100022989|ENSHGLG00100016909|ENSHGLT00100023229|protein_coding|GPATCH3|G-patch-ENSMODP00000018023|ENSMODG00000014417|ENSMODT00000018355|protein_coding|GPATCH3|G-patch	MA	0.15193299999999998	0.202296	0.751043	0.149247	1542	136.02100000000002	1405.98		209	23.8498	185.15			0.156375	0.672879:0.697953:0.601972:0.752895:0.340963:1	0.685761(0.599029:0.460194:0.998058)	-2467.17			
559	ENSHGLP00100005890|ENSHGLG00100004448|ENSHGLT00100005973|protein_coding|VCAM1|vascular-ENSMODP00000004279|ENSMODG00000003497|ENSMODT00000004369|protein_coding|VCAM1|vascular	MA	0.23621199999999998	0.37542600000000004	0.629183	0.000981935	2208	150.726	2057.27		442	46.1004	395.9			0.24571500000000002	1.56781:1.63038:1.38381:1.60377:0.787611:1	0.630258(0.497965:0.394166:0.998643)	-3804.56			
560	ENSHGLP00100021531|ENSHGLG00100015846|ENSHGLT00100021757|protein_coding|KREMEN1|kringle-ENSMODP00000018681|ENSMODG00000014939|ENSMODT00000019018|protein_coding|KREMEN1|kringle	MA	0.132373	0.353108	0.374879	4.15446e-07	1371	102.61	1268.39		175	31.0616	143.938			0.148893	1.12169:1.2957:0.931237:1.3918:0.367199:1	0.667031(0.518559:0.484716:0.997817)	-2163.7			
561	ENSHGLP00100024519|ENSHGLG00100018005|ENSHGLT00100024770|protein_coding|TP73|tumor-ENSMODP00000008216|ENSMODG00000006623|ENSMODT00000008381|protein_coding|TP73|tumor	MA	0.171692	0.325905	0.526817	0.000351144	1644	119.449	1524.55		256	33.144	222.856			0.182897	1.12695:1.32379:0.985535:1.19938:0.553911:1	0.668488(0.54918:0.458106:0.998179)	-2717.79			
562	ENSHGLP00100013103|ENSHGLG00100009703|ENSHGLT00100013253|protein_coding|MOSPD2|motile-ENSMODP00000021552|ENSMODG00000017270|ENSMODT00000021928|protein_coding|MOSPD2|motile	MA	0.143821	0.209488	0.686534	0.105077	1470	91.4527	1378.55		189	16.6538	172.34599999999998			0.14790599999999998	1.66631:1.77663:1.33004:1.84291:0.349277:1	0.594916(0.480695:0.332046:0.972008)	-2297.18			
563	ENSHGLP00100011310|ENSHGLG00100008403|ENSHGLT00100011443|protein_coding|VASH1|vasohibin-ENSMODP00000006886|ENSMODG00000005568|ENSMODT00000007026|protein_coding|VASH1|vasohibin	MA	0.041445300000000004	0.08525310000000001	0.486145	0.042282	1071	91.905	979.095		46	7.444489999999999	38.5555			0.0452046	2.06622:2.14545:1.571:2.11127:0.0922025:1	0.661546(0.546089:0.441341:0.997207)	-1398.88			
564	ENSHGLP00100007349|ENSHGLG00100005504|ENSHGLT00100007445|protein_coding|H2AFY|core-ENSMODP00000018003|ENSMODG00000014397|ENSMODT00000018334|protein_coding|H2AFY|core	MA	0.043756300000000005	0.0354038	1.2359200000000001	0.807894	1104	122.182	981.818		46	4.20803	41.792			0.0428319	0.0764649:2.02301:0.433965:2.65867:0.638085:1	0.653117(0.536585:0.425474:0.99729)	-1407.95			
565	ENSHGLP00100012662|ENSHGLG00100009379|ENSHGLT00100012807|protein_coding|MAPKAPK3|mitogen-activated-ENSMODP00000014998|ENSMODG00000011968|ENSMODT00000015273|protein_coding|MAPKAPK3|mitogen-activated	MA	0.08728839999999999	0.0858627	1.0166	0.999698	1152	87.2541	1064.75		93	6.9374899999999995	86.0625			0.08718039999999999	1.05979:1.23673:0.900716:1.41019:0.585166:1	0.645455(0.542857:0.396104:0.997403)	-1668.53			
566	ENSHGLP00100006814|ENSHGLG00100005113|ENSHGLT00100006905|protein_coding|MAPK3|mitogen-activated-ENSMODP00000019557|ENSMODG00000015670|ENSMODT00000019906|protein_coding|MAPK3|mitogen-activated	MA	0.0231035	0.0957153	0.241377	0.00558385	996	63.8458	932.154		27	5.96801	21.031999999999996			0.027757999999999998	1.22454:1.25277:1.17705:1.22132:0.656643:1	0.624625(0.531532:0.345345:0.996997)	-1247.81			
567	ENSHGLP00100006155|ENSHGLG00100004636|ENSHGLT00100006241|protein_coding|CYP19A1|cytochrome-ENSMODP00000002559|ENSMODG00000002101|ENSMODT00000002613|protein_coding|CYP19A1|cytochrome	MA	0.118925	0.21865	0.5439069999999999	0.010180400000000001	1356	96.2816	1259.72		150	18.4813	131.519			0.126006	0.881635:0.909667:0.683137:0.965101:0.181136:1	0.600809(0.483444:0.320088:0.998896)	-2051.69			
568	ENSHGLP00100022775|ENSHGLG00100016745|ENSHGLT00100023011|protein_coding|GPR37L1|G-ENSMODP00000000685|ENSMODG00000000574|ENSMODT00000000700|protein_coding|GPR37L1|G	MA	0.13156900000000002	0.147509	0.891941	0.534555	1413	178.44099999999997	1234.56		166	23.1489	142.851			0.133582	0.698991:2.37135:0.214656:1.70954:0.228229:1	0.680438(0.565678:0.477754:0.997881)	-2195.07			
569	ENSHGLP00100017056|ENSHGLG00100012577|ENSHGLT00100017239|protein_coding|POLR3F|RNA-ENSMODP00000006963|ENSMODG00000005624|ENSMODT00000007103|protein_coding|POLR3F|RNA	MA	0.0116628	0.049500300000000004	0.235612	0.00867213	948	64.3222	883.678		13	3.06828	9.93172			0.014230100000000002	2.66923:2.8802:3.56993:3.69328:0.700489:1	0.615142(0.507886:0.340694:0.996845)	-1108.76			
570	ENSHGLP00100007068|ENSHGLG00100005302|ENSHGLT00100007161|protein_coding|KLKB1|kallikrein-ENSMODP00000006121|ENSMODG00000004972|ENSMODT00000006250|protein_coding|KLKB1|plasma	MA	0.231975	0.28934299999999996	0.801732	0.22537	1869	118.102	1750.9		356	27.6271	328.37300000000005			0.23560100000000003	0.630731:0.798815:0.570951:1.03959:0.306371:1	0.629274(0.442308:0.446314:0.999199)	-3225.0			
571	ENSHGLP00100017478|ENSHGLG00100012893|ENSHGLT00100017664|protein_coding|POU4F2|POU-ENSMODP00000000671|ENSMODG00000000557|ENSMODT00000000686|protein_coding|POU4F2|POU	MA	0.0953349	0.423462	0.22513200000000003	2.37809e-12	1161	85.9351	1075.06		120	31.4429	88.5571			0.119622	2.45641:2.29406:1.92431:2.15769:1.72709:1	0.685567(0.57732:0.481959:0.997423)	-1744.15			
572	ENSHGLP00100020482|ENSHGLG00100015088|ENSHGLT00100020697|protein_coding|RFWD3|ring-ENSMODP00000028151|ENSMODG00000014635|ENSMODT00000029731|protein_coding|RFWD3|ring	MA	0.24341300000000002	0.346213	0.703073	0.0110834	2139	178.488	1960.51		433	49.6413	383.35900000000004			0.25199099999999997	0.989435:2.09537:0.481194:1.56066:0.574116:1	0.671335(0.567927:0.447479:0.998599)	-3728.74			
573	ENSHGLP00100016375|ENSHGLG00100012089|ENSHGLT00100016554|protein_coding|WNT3|Wnt-ENSMODP00000013832|ENSMODG00000011045|ENSMODT00000014085|protein_coding|WNT3|Wnt	MA	0.00132329	2.64659e-05	50.0	0.367879	870	116.64299999999999	753.357		1	0.00308707	0.9969129999999999			0.00114943	0.01:0.01:6.59725:7.85445:0.01:1	0.659794(0.491409:0.491409:0.996564)	-962.655			
574	ENSHGLP00100019268|ENSHGLG00100014207|ENSHGLT00100019468|protein_coding|FOXJ1|forkhead-ENSMODP00000010321|ENSMODG00000008306|ENSMODT00000010521|protein_coding|FOXJ1|forkhead	MA	0.0776825	0.176804	0.439371	0.00106704	1251	120.786	1130.21		100	19.5646	80.4354			0.0872528	1.87013:2.18579:1.29583:1.8171:0.197128:1	0.707735(0.624402:0.501196:0.997608)	-1796.07			
575	ENSHGLP00100016410|ENSHGLG00100012115|ENSHGLT00100016589|protein_coding|UNC93B1|unc-93-ENSMODP00000026661|ENSMODG00000021332|ENSMODT00000027139|protein_coding|UNC93B1|unc-93	MA	0.174003	0.15045	1.15655	0.46331999999999995	1554	210.666	1343.33		226	26.9855	199.014			0.17081	1.3656:3.02957:0.899348:3.31146:0.62322:1	0.650289(0.56262:0.390173:0.998073)	-2533.92			
576	ENSHGLP00100013073|ENSHGLG00100009681|ENSHGLT00100013222|protein_coding|Fos|Fos-ENSMODP00000007329|ENSMODG00000005927|ENSMODT00000007478|protein_coding|FOS|Fos	MA	0.0542439	0.0654053	0.82935	0.491588	1134	105.63799999999999	1028.36		60	6.612660000000001	53.3873			0.0552836	0.874031:0.969887:0.708062:1.06418:0.15521:1	0.689094(0.548813:0.521108:0.997361)	-1517.41			
577	ENSHGLP00100021861|ENSHGLG00100016096|ENSHGLT00100022088|protein_coding|WNT16|Wnt-ENSMODP00000019318|ENSMODG00000015480|ENSMODT00000019666|protein_coding|WNT16|Wnt	MA	0.0574291	0.167681	0.34249	0.0006361	1086	90.9657	995.034		66	13.9054	52.0946			0.066664	1.87084:1.93653:1.44651:1.99778:0.120883:1	0.652893(0.483471:0.477961:0.997245)	-1494.91			
578	ENSHGLP00100022275|ENSHGLG00100016395|ENSHGLT00100022508|protein_coding|EIF2B3|eukaryotic-ENSMODP00000003039|ENSMODG00000002504|ENSMODT00000003104|protein_coding|EIF2B3|eukaryotic	MA	0.11489	0.208499	0.551032	0.0131849	1350	103.445	1246.55		147	19.2405	127.76			0.12206199999999999	1.13469:1.08263:0.851756:1.09502:0.225367:1	0.626755(0.528825:0.353659:0.997783)	-2027.7			
579	ENSHGLP00100006027|ENSHGLG00100004537|ENSHGLT00100006111|protein_coding|SMAP1|small-ENSMODP00000023159|ENSMODG00000018563|ENSMODT00000023572|protein_coding|SMAP1|small	MA	0.08391439999999999	0.14743699999999998	0.569153	0.0564193	1296	101.925	1194.08		106	13.8241	92.1759			0.08891030000000001	1.16291:1.26756:0.864588:1.19388:0.187092:1	0.665123(0.540509:0.454861:1)	-1865.31			
580	ENSHGLP00100001918|ENSHGLG00100001494|ENSHGLT00100001961|protein_coding|CDC37|cell-ENSMODP00000007066|ENSMODG00000005701|ENSMODT00000007207|protein_coding|CDC37|cell	MA	0.0752858	0.08635010000000001	0.871868	0.624782	1131	71.9975	1059.0		78	5.64228	72.3577			0.0759902	1.55567:1.63156:1.28863:1.99942:0.42047:1	0.62963(0.574074:0.316138:0.998677)	-1540.85			
581	ENSHGLP00100002914|ENSHGLG00100002244|ENSHGLT00100002969|protein_coding|ZC3H12A|zinc-ENSMODP00000022186|ENSMODG00000017794|ENSMODT00000022575|protein_coding|ZC3H12A|zinc	MA	0.192579	0.346639	0.55556	6.91503e-05	1752	170.84400000000002	1581.16		304	49.4977	254.502			0.207602	0.917621:1.63333:0.806376:1.42506:0.647659:1	0.693785(0.591525:0.495763:0.994068)	-2971.09			
582	ENSHGLP00100021729|ENSHGLG00100015990|ENSHGLT00100021955|protein_coding|RELA|RELA-ENSMODP00000011996|ENSMODG00000009603|ENSMODT00000012220|protein_coding|RELA|RELA	MA	0.14110999999999999	0.226163	0.62393	0.016159700000000003	1485	136.259	1348.74		194	27.0349	166.965			0.14891400000000002	0.606759:0.848508:0.47081:0.94792:0.285927:1	0.686492(0.571573:0.489919:0.997984)	-2346.24			
583	ENSHGLP00100019939|ENSHGLG00100014701|ENSHGLT00100020151|protein_coding|MMP28|matrix-ENSMODP00000023867|ENSMODG00000019124|ENSMODT00000024291|protein_coding|MMP28|matrix	MA	0.19206700000000002	0.340212	0.564552	0.000189435	1554	155.909	1398.09		267	44.0409	222.959			0.20693000000000003	0.788697:1.29837:0.476656:1.07705:0.31418:1	0.691073(0.591522:0.483622:0.998073)	-2642.42			
584	ENSHGLP00100007995|ENSHGLG00100005949|ENSHGLT00100008093|protein_coding|SERPINC1|serpin-ENSMODP00000005185|ENSMODG00000004202|ENSMODT00000005296|protein_coding|SERPINC1|serpin	MA	0.126632	0.209143	0.60548	0.0255583	1380	104.32	1275.68		163	19.3951	143.605			0.13286900000000001	1.29675:2.04237:0.848268:1.73445:0.491068:1	0.621475(0.501085:0.36551:0.997831)	-2127.44			
585	ENSHGLP00100020191|ENSHGLG00100014889|ENSHGLT00100020404|protein_coding|LEF1|lymphoid-ENSMODP00000025770|ENSMODG00000020603|ENSMODT00000026231|protein_coding|LEF1|lymphoid	MA	0.041235400000000005	0.113099	0.364597	0.0105103	987	72.806	914.194		43	7.70873	35.2913			0.046536400000000006	0.939976:1.29475:0.698711:1.25225:0.138089:1	0.671226(0.557751:0.455927:1)	-1284.07			
586	ENSHGLP00100021751|ENSHGLG00100016008|ENSHGLT00100021977|protein_coding|LPAR3|lysophosphatidic-ENSMODP00000000481|ENSMODG00000000401|ENSMODT00000000493|protein_coding|LPAR3|lysophosphatidic	MA	0.052509	0.0786807	0.667367	0.312375	1062	91.0955	970.904		55	6.7793600000000005	48.2206			0.0547539	0.428244:2.61381:0.0521421:2.02588:0.603057:1	0.605164(0.415493:0.402817:0.997183)	-1409.41			
587	ENSHGLP00100001666|ENSHGLG00100001305|ENSHGLT00100001705|protein_coding|TRAF3IP2|TRAF3-ENSMODP00000022327|ENSMODG00000017907|ENSMODT00000022717|protein_coding|TRAF3IP2|TRAF3	MA	0.15471	0.726615	0.212918	1.5750899999999997e-33	1683	133.513	1549.49		275	79.2274	195.773			0.200079	1.83306:1.93366:1.59593:1.78285:0.893691:1	0.67586(0.596975:0.432384:0.998221)	-2818.33			
588	ENSHGLP00100007384|ENSHGLG00100005524|ENSHGLT00100007480|protein_coding|LANCL1|LanC-ENSMODP00000019716|ENSMODG00000015804|ENSMODT00000020070|protein_coding|LANCL1|LanC	MA	0.0980448	0.17702400000000001	0.55385	0.027361700000000003	1197	81.3317	1115.67		112	13.0271	98.9729			0.10341099999999999	0.578032:0.984436:0.432477:0.792021:0.248937:1	0.639167(0.545:0.375:0.9975)	-1786.7			
589	ENSHGLP00100010683|ENSHGLG00100007934|ENSHGLT00100010809|protein_coding-ENSMODP00000022911|ENSMODG00000018373|ENSMODT00000023316|protein_coding|WASHC1|WAS	MA	0.092222	0.166299	0.554557	0.011325299999999998	1323	136.035	1186.97		121	20.7235	100.27600000000001			0.0998388	1.44436:1.83719:1.17572:1.75985:0.742782:1	0.695324(0.634615:0.45362:0.997738)	-1944.03			
590	ENSHGLP00100015837|ENSHGLG00100011693|ENSHGLT00100016012|protein_coding|RIPK1|receptor-ENSMODP00000010574|ENSMODG00000008505|ENSMODT00000010780|protein_coding|RIPK1|receptor	MA	0.228448	0.344975	0.662215	0.0140737	1950	114.946	1835.05		375	32.4061	342.594			0.235317	1.13212:1.1312:0.980882:1.18698:0.555838:1	0.624936(0.516897:0.359447:0.998464)	-3352.1			
591	ENSHGLP00100004708|ENSHGLG00100003559|ENSHGLT00100004777|protein_coding|DRD3|dopamine-ENSMODP00000022661|ENSMODG00000018173|ENSMODT00000023059|protein_coding|DRD3|dopamine	MA	0.11855	0.23955100000000001	0.494885	0.00109784	1341	115.714	1225.29		154	24.6782	129.322			0.128991	0.976234:2.36135:0.438354:1.40699:0.449802:1	0.646949(0.489955:0.453125:0.997768)	-2076.21			
592	ENSHGLP00100024605|ENSHGLG00100018069|ENSHGLT00100024858|protein_coding|CDKN2AIP|CDKN2A-ENSMODP00000040798|ENSMODG00000004192|ENSMODT00000043906|protein_coding|CDKN2AIP|CDKN2A	MA	0.137282	0.495457	0.277082	3.4353999999999998e-15	1653	114.5	1538.5		223	47.2152	175.785			0.162092	1.5878:1.48168:1.32818:1.42394:0.683954:1	0.657005(0.483696:0.48913:0.998188)	-2576.03			
593	ENSHGLP00100008664|ENSHGLG00100006447|ENSHGLT00100008765|protein_coding|ENPP4|ectonucleotide-ENSMODP00000023592|ENSMODG00000018909|ENSMODT00000024011|protein_coding|ENPP4|ectonucleotide	MA	0.144359	0.367411	0.392909	3.6441900000000003e-06	1368	90.861	1277.14		189	28.9756	160.024			0.159174	2.37353:3.22955:1.21234:2.36279:0.318566:1	0.620715(0.512035:0.352298:0.997812)	-2155.51			
594	ENSHGLP00100023715|ENSHGLG00100017428|ENSHGLT00100023957|protein_coding|COLQ|collagen-ENSMODP00000018185|ENSMODG00000014557|ENSMODT00000018517|protein_coding|COLQ|collagen	MA	0.13511199999999998	0.34562	0.390927	3.2539000000000003e-07	1356	121.09	1234.91		178	35.6943	142.306			0.15391	1.54896:1.13093:0.702387:0.969467:0.342233:1	0.723694(0.620309:0.55298:0.997792)	-2163.7			
595	ENSHGLP00100025490|ENSHGLG00100018697|ENSHGLT00100025751|protein_coding|SCARF1|scavenger-ENSMODP00000012996|ENSMODG00000010372|ENSMODT00000013233|protein_coding|SCARF1|scavenger	MA	0.307712	1.41419	0.21758899999999998	8.955589999999997e-92	2286	207.71400000000003	2078.29		584	183.81599999999997	400.184			0.40825	0.754201:1.01106:0.535784:0.762651:0.197169:1	0.730232(0.574705:0.616645:0.999345)	-4246.61			
596	ENSHGLP00100005563|ENSHGLG00100004215|ENSHGLT00100005645|protein_coding|BMP10|bone-ENSMODP00000014647|ENSMODG00000011697|ENSMODT00000014918|protein_coding|BMP10|bone	MA	0.100758	0.408557	0.246619	3.93036e-11	1263	80.8165	1182.18		134	29.0827	104.917			0.12045299999999999	1.42541:1.87067:0.88637:1.32748:0.245453:1	0.629542(0.540284:0.350711:0.99763)	-1888.45			
597	ENSHGLP00100000737|ENSHGLG00100000610|ENSHGLT00100000769|protein_coding|GFI1|growth-ENSMODP00000014783|ENSMODG00000011802|ENSMODT00000015055|protein_coding|GFI1|growth	MA	0.0875619	0.07876489999999998	1.11169	0.858557	1221	118.531	1102.47		98	8.64205	89.35799999999999			0.08670789999999999	0.996245:1.49206:0.826109:1.78077:0.343335:1	0.69567(0.553922:0.535539:0.997549)	-1745.21			
598	ENSHGLP00100023610|ENSHGLG00100017346|ENSHGLT00100023852|protein_coding|TMC8|transmembrane-ENSMODP00000002222|ENSMODG00000001820|ENSMODT00000002267|protein_coding|TMC8|transmembrane	MA	0.27923000000000003	0.273334	1.02157	0.9339799999999999	1944	244.325	1699.68		424	52.3025	371.69699999999995			0.278489	0.669249:1.75865:0.410556:1.39839:0.242044:1	0.656908(0.543143:0.429122:0.998459)	-3495.19			
599	ENSHGLP00100023697|ENSHGLG00100017414|ENSHGLT00100023939|protein_coding|IHH|Indian-ENSMODP00000019154|ENSMODG00000015339|ENSMODT00000019499|protein_coding|IHH|Indian	MA	0.0978015	0.22447899999999998	0.43568199999999996	0.000271116	1200	117.074	1082.93		120	23.8567	96.1433			0.11016	1.37915:1.61639:1.19502:1.27945:0.512617:1	0.699501(0.614713:0.486284:0.997506)	-1815.99			
600	ENSHGLP00100018967|ENSHGLG00100013996|ENSHGLT00100019165|protein_coding|GPS2|G-ENSMODP00000008265|ENSMODG00000006668|ENSMODT00000008431|protein_coding|GPS2|G	MA	0.0348013	0.0006960260000000001	50.0	0.199352	975	69.7568	905.243		30	0.046164	29.9538			0.0323612	0.0538429:4.85524:1.71127:1.9712:0.0222077:1	0.681493(0.622699:0.424847:0.996933)	-1218.16			
601	ENSHGLP00100014495|ENSHGLG00100010722|ENSHGLT00100014656|protein_coding|SH2B2|SH2B-ENSMODP00000017003|ENSMODG00000013593|ENSMODT00000017318|protein_coding|SH2B2|SH2B	MA	0.16381300000000001	0.23823899999999998	0.687603	0.0244124	1677	176.68099999999998	1500.32		247	36.1169	210.88299999999998			0.171655	1.54113:2.01794:1.21571:1.86988:0.551303:1	0.70811(0.610912:0.513417:1)	-2726.76			
602	ENSHGLP00100007716|ENSHGLG00100005763|ENSHGLT00100007813|protein_coding|CYP27B1|25-hydroxyvitamin-ENSMODP00000026680|ENSMODG00000021348|ENSMODT00000027159|protein_coding|CYP27B1|25-hydroxyvitamin	MA	0.175974	0.16661800000000002	1.05616	0.819837	1506	170.75099999999998	1335.25		225	24.3007	200.699			0.174913	0.567926:1.95188:0.170914:1.0874:0.525301:1	0.699139(0.611332:0.488072:0.998012)	-2470.96			
603	ENSHGLP00100007236|ENSHGLG00100005428|ENSHGLT00100007330|protein_coding|MAPKAPK2|mitogen-activated-ENSMODP00000002541|ENSMODG00000002087|ENSMODT00000002593|protein_coding|MAPKAPK2|mitogen-activated	MA	0.07880269999999999	0.173188	0.455013	0.00828443	1074	72.0061	1001.99		84	11.4571	72.5429			0.08513079999999999	1.69303:1.39858:1.2958:1.39381:0.577492:1	0.622098(0.504178:0.364903:0.997214)	-1541.8			
