	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
264	ENSEEUP00000010297|ENSEEUG00000011264|ENSEEUT00000011287|protein_coding|ALOX15B|arachidonate-ENSPCAP00000002938|ENSPCAG00000003107|ENSPCAT00000003126|protein_coding|ALOX15B|arachidonate	MA	0.15168900000000002	0.312295	0.48572200000000004	0.000102779	1617	120.846	1496.15		226	32.2232	193.77700000000002			0.163692	0.638856:2.44222:0.415874:0.906883:0.623964:1	0.606197(0.522489:0.392804:0.903298)	-2617.54			
265	ENSEEUP00000008774|ENSEEUG00000009630|ENSEEUT00000009628|protein_coding|FLOT2|flotillin-ENSPCAP00000006932|ENSPCAG00000007381|ENSPCAT00000007409|protein_coding|FLOT2|flotillin	MA	0.0407786	0.0663323	0.614762	0.182316	1095	104.72	990.28		45	6.60456	38.3954			0.0432224	3.99442:4.01278:3.73193:4.56975:2.12612:1	0.644679(0.609499:0.344327:0.980211)	-1390.96			
266	ENSEEUP00000013591|ENSEEUG00000014897|ENSEEUT00000014891|protein_coding|GATA3|GATA-ENSPCAP00000004820|ENSPCAG00000005175|ENSPCAT00000005145|protein_coding|GATA3|GATA	MA	0.028051599999999996	0.000654131	42.8837	0.0997056	1014	87.363	926.637		26	0.0570355	25.943			0.0256911	0.267281:4.01225:2.26472:3.07479:0.0804741:1	0.613636(0.460227:0.498864:0.881818)	-1218.76			
267	ENSEEUP00000011686|ENSEEUG00000012833|ENSEEUT00000012829|protein_coding|ACVRL1|activin-ENSPCAP00000007966|ENSPCAG00000008545|ENSPCAT00000008526|protein_coding|ACVRL1|activin	MA	0.0755909	0.112873	0.669701	0.146568	1164	95.6298	1068.37		85	10.0214	74.9786			0.0786538	0.681754:0.704194:0.547175:0.659944:0.25987:1	0.617176(0.521834:0.406114:0.923581)	-1669.86			
268	ENSEEUP00000007946|ENSEEUG00000008729|ENSEEUT00000008726|protein_coding|RACK1|receptor-ENSPCAP00000000642|ENSPCAG00000000697|ENSPCAT00000000681|protein_coding|RACK1|receptor	MA	0.00873142	0.015982399999999997	0.546315	0.548622	906	37.2035	868.797		8	0.581486	7.41851			0.00902917	0.01:0.01:0.195058:0.157617:1.24435:1	0.631551(0.468553:0.45283:0.97327)	-1048.61			
269	ENSEEUP00000012622|ENSEEUG00000013849|ENSEEUT00000013844|protein_coding|MDM2|MDM2-ENSPCAP00000008355|ENSPCAG00000008949|ENSPCAT00000008946|protein_coding|MDM2|MDM2	MA	0.0860138	0.49410299999999996	0.17408099999999999	1.0286300000000001e-15	1365	74.406	1290.59		127	31.5961	95.4039			0.108259	1.55973:1.50424:1.49801:1.51162:0.978427:1	0.621369(0.492739:0.400415:0.970954)	-2003.56			
270	ENSEEUP00000005371|ENSEEUG00000005907|ENSEEUT00000005894|protein_coding|ZC3H12A|zinc-ENSPCAP00000007191|ENSPCAG00000007720|ENSPCAT00000007685|protein_coding|ZC3H12A|zinc	MA	0.09666439999999998	0.283064	0.341493	7.08185e-07	1278	109.90799999999999	1168.09		128	27.6497	100.35			0.112695	1.16162:1.41284:1.14686:1.20197:0.588323:1	0.694836(0.584507:0.5:1)	-1939.86			
271	ENSEEUP00000014493|ENSEEUG00000015874|ENSEEUT00000015873|protein_coding|TLR6|toll-ENSPCAP00000012401|ENSPCAG00000013325|ENSPCAT00000013272|protein_coding	MA	0.192633	0.199012	0.967944	0.79246	1587	114.23700000000001	1472.76		258	19.1411	238.859			0.193092	2.14103:2.71916:1.22618:2.34704:0.447322:1	0.590422(0.465028:0.306238:1)	-2584.03			
272	ENSEEUP00000012471|ENSEEUG00000013662|ENSEEUT00000013680|protein_coding|HSPA9|heat-ENSPCAP00000012684|ENSPCAG00000013558|ENSPCAT00000013573|protein_coding|HSPA9|heat	MA	0.0156404	0.124801	0.125322	2.24411e-05	960	62.8583	897.1419999999999		21	7.5305100000000005	13.4695			0.022787900000000003	3.66821:4.40359:2.8162:3.00052:0.01:1	0.486473(0.421133:0.293262:0.745023)	-1142.02			
273	ENSEEUP00000013699|ENSEEUG00000014998|ENSEEUT00000015009|protein_coding|SPIRE1|spire-ENSPCAP00000004886|ENSPCAG00000005152|ENSPCAT00000005215|protein_coding|SPIRE1|spire	MA	0.046824	0.09035130000000001	0.518243	0.0611067	1101	73.4106	1027.59		52	6.29976	45.7002			0.04972619999999999	2.18109:2.53003:1.78635:2.19569:0.345861:1	0.502613(0.392857:0.332753:0.78223)	-1450.65			
274	ENSEEUP00000012499|ENSEEUG00000013694|ENSEEUT00000013711|protein_coding|DCBLD2|discoidin,-ENSPCAP00000002892|ENSPCAG00000003058|ENSPCAT00000003075|protein_coding|DCBLD2|discoidin,	MA	0.0791424	0.5793149999999999	0.136614	2.98105e-18	1143	57.6839	1085.32		104	29.1286	74.8714			0.10438499999999999	1.62028:3.20756:1.08702:1.30528:0.482468:1	0.537596(0.418295:0.368561:0.825933)	-1676.87			
275	ENSEEUP00000012596|ENSEEUG00000013802|ENSEEUT00000013814|protein_coding|RBCK1|RANBP2-type-ENSPCAP00000001039|ENSPCAG00000001109|ENSPCAT00000001105|protein_coding|RBCK1|RANBP2-type	MA	0.0698083	0.146455	0.476655	0.015850799999999998	1116	91.3434	1024.66		78	12.2894	65.7106			0.0760817	0.950354:1.76334:0.752685:1.01146:0.348901:1	0.607447(0.541489:0.385106:0.895745)	-1588.61			
276	ENSEEUP00000009903|ENSEEUG00000010852|ENSEEUT00000010867|protein_coding|TRAF3|TNF-ENSPCAP00000009522|ENSPCAG00000010219|ENSPCAT00000010201|protein_coding|TRAF3|TNF	MA	0.0277368	0.0897239	0.309135	0.0151399	942	51.5277	890.472		28	4.41481	23.5852			0.0311275	1.54673:3.68227:1.70221:2.27395:0.141662:1	0.510288(0.414609:0.296296:0.819959)	-1172.11			
277	ENSEEUP00000012082|ENSEEUG00000013258|ENSEEUT00000013256|protein_coding|PGC|progastricsin-ENSPCAP00000014429|ENSPCAG00000015458|ENSPCAT00000015433|protein_coding|PGC|progastricsin	MA	0.09384189999999999	0.10971500000000001	0.8553219999999999	0.5679890000000001	1167	96.1179	1070.88		101	9.59216	91.4078			0.0951493	0.815737:1.85845:0.623024:1.46898:0.171074:1	0.644444(0.529487:0.40641:0.997436)	-1706.51			
278	ENSEEUP00000000761|ENSEEUG00000000856|ENSEEUT00000000856|protein_coding|UIMC1|ubiquitin-ENSPCAP00000000939|ENSPCAG00000000985|ENSPCAT00000000996|protein_coding|UIMC1|ubiquitin	MA	0.173524	0.631612	0.274733	1.85175e-20	1803	123.10600000000001	1679.89		298	62.7504	235.25			0.204802	1.66707:1.68548:1.37068:1.57348:0.455039:1	0.638551(0.530395:0.429331:0.955927)	-2975.98			
279	ENSEEUP00000007142|ENSEEUG00000007828|ENSEEUT00000007841|protein_coding|MSN|moesin-ENSPCAP00000007276|ENSPCAG00000007759|ENSPCAT00000007774|protein_coding|EZR|ezrin	MA	0.17005699999999999	0.125564	1.3543399999999999	0.40328400000000003	1482	78.075	1403.92		209	8.24347	200.757			0.167713	1.26941:1.34:1.15774:1.42747:0.544445:1	0.579254(0.52535:0.281469:0.930944)	-2314.39			
280	ENSEEUP00000005276|ENSEEUG00000005774|ENSEEUT00000005788|protein_coding|AKT3|AKT-ENSPCAP00000004219|ENSPCAG00000004506|ENSPCAT00000004499|protein_coding|AKT3|AKT	MA	0.00128169	2.71292e-05	47.2441	0.367879	834	47.3596	786.64		1	0.00127272	0.998727			0.00121045	20.3552:30:20.3319:20.3319:0.01:1	0.49102(0.392241:0.282328:0.798491)	-927.8439999999999			
281	ENSEEUP00000006941|ENSEEUG00000007632|ENSEEUT00000007619|protein_coding|POLR3D|RNA-ENSPCAP00000001835|ENSPCAG00000001971|ENSPCAT00000001949|protein_coding|POLR3D|RNA	MA	0.07711599999999999	0.055743600000000004	1.3834	0.675838	1149	96.7127	1052.29		81	5.0460400000000005	75.954			0.075317	1.74746:2.06911:1.53706:2.06624:0.518033:1	0.649123(0.587719:0.380952:0.978697)	-1581.79			
282	ENSEEUP00000010820|ENSEEUG00000011869|ENSEEUT00000011856|protein_coding|DDIAS|DNA-ENSPCAP00000000544|ENSPCAG00000000603|ENSPCAT00000000577|protein_coding|DDIAS|DNA	MA	0.272482	1.08598	0.250908	8.289460000000001e-51	2730	141.063	2588.94		644	114.899	529.101			0.314517	1.71734:1.70738:1.42688:1.53942:0.688872:1	0.6337(0.48022:0.420879:1)	-4947.21			
283	ENSEEUP00000002998|ENSEEUG00000003274|ENSEEUT00000003275|protein_coding|EI24|EI24-ENSPCAP00000011932|ENSPCAG00000012762|ENSPCAT00000012771|protein_coding|EI24|EI24	MA	0.031467	0.134797	0.23344	3.1955e-05	981	95.8861	885.1139999999999		39	12.3619	26.6381			0.0415668	2.23563:2.47887:2.39577:2.62316:1.64327:1	0.609537(0.491501:0.375354:0.961756)	-1281.72			
284	ENSEEUP00000009500|ENSEEUG00000010407|ENSEEUT00000010417|protein_coding|MOSPD2|motile-ENSPCAP00000009163|ENSPCAG00000009800|ENSPCAT00000009821|protein_coding|MOSPD2|motile	MA	0.0997794	0.265457	0.37587800000000005	0.00042780000000000004	1158	70.3517	1087.65		114	16.7373	97.2627			0.109845	0.887424:0.900651:0.665311:0.889736:0.0965133:1	0.530888(0.419884:0.301158:0.871622)	-1718.79			
285	ENSEEUP00000004972|ENSEEUG00000005462|ENSEEUT00000005463|protein_coding|WAS|WASP-ENSPCAP00000008699|ENSPCAG00000009323|ENSPCAT00000009321|protein_coding|WAS|WASP	MA	0.077977	0.119807	0.650853	0.110721	1143	128.583	1014.42		87	14.1816	72.8184			0.0826827	2.58666:2.93432:2.31716:2.92144:1.3462:1	0.644422(0.589641:0.48008:0.863546)	-1616.71			
286	ENSEEUP00000000075|ENSEEUG00000000085|ENSEEUT00000000085|protein_coding|TRAF6|TNF-ENSPCAP00000011921|ENSPCAG00000012792|ENSPCAT00000012760|protein_coding|TRAF6|TNF	MA	0.0498684	0.2421	0.205983	2.65477e-07	1011	67.9212	943.079		58	15.0257	42.9743			0.0627829	0.725035:1.91798:0.704855:1.27053:0.229263:1	0.603047(0.502688:0.354839:0.951613)	-1379.29			
287	ENSEEUP00000014446|ENSEEUG00000015820|ENSEEUT00000015823|protein_coding|H2AFY|core-ENSPCAP00000011768|ENSPCAG00000012594|ENSPCAT00000012596|protein_coding|H2AFY|H2A	MA	0.010015999999999999	0.0240995	0.415609	0.368477	900	81.35600000000001	818.6439999999999		10	1.92973	8.070269999999999			0.0112891	22.4623:22.3978:23.7508:27.0524:0.01:1	0.636848(0.538339:0.394569:0.977636)	-1029.26			
288	ENSEEUP00000001762|ENSEEUG00000001938|ENSEEUT00000001934|protein_coding|BMP10|bone-ENSPCAP00000012496|ENSPCAG00000013412|ENSPCAT00000013373|protein_coding|BMP10|bone	MA	0.0511552	0.298766	0.171222	1.09021e-10	1050	76.6978	973.302		67	21.1169	45.8831			0.069242	3.02519:3.23586:3.13235:3.22514:1.19872:1	0.576471(0.483529:0.335294:0.910588)	-1449.07			
289	ENSEEUP00000001184|ENSEEUG00000001323|ENSEEUT00000001319|protein_coding|WNT16|Wnt-ENSPCAP00000013761|ENSPCAG00000014754|ENSPCAT00000014729|protein_coding|WNT16|Wnt	MA	0.0571256	0.134353	0.425192	0.013339799999999999	1002	77.3726	924.627		58	9.53763	48.4624			0.0630889	0.748561:0.758702:0.595956:0.80632:0.166329:1	0.622928(0.453039:0.455801:0.959945)	-1366.3			
290	ENSEEUP00000013963|ENSEEUG00000015294|ENSEEUT00000015300|protein_coding|FGB|fibrinogen-ENSPCAP00000011270|ENSPCAG00000012111|ENSPCAT00000012067|protein_coding|FGB|fibrinogen	MA	0.10338199999999999	0.239862	0.43100600000000006	0.0011866	1233	71.0909	1161.91		123	15.2902	107.71			0.111251	1.30792:1.27815:1.05461:1.22827:0.381068:1	0.631387(0.495134:0.399027:1)	-1832.38			
291	ENSEEUP00000007072|ENSEEUG00000007754|ENSEEUT00000007765|protein_coding|STK26|serine/threonine-ENSPCAP00000014314|ENSPCAG00000015281|ENSPCAT00000015308|protein_coding|STK26|serine/threonine	MA	0.0321594	0.195894	0.164167	6.62947e-06	948	50.5042	897.4960000000001		36	9.18985	26.8102			0.040882199999999994	1.46855:1.24894:0.862166:0.928932:0.267675:1	0.554217(0.463855:0.319277:0.879518)	-1215.85			
292	ENSEEUP00000003219|ENSEEUG00000003534|ENSEEUT00000003534|protein_coding|RIPK1|receptor-ENSPCAP00000009632|ENSPCAG00000010334|ENSPCAT00000010322|protein_coding|RIPK1|receptor	MA	0.19236099999999998	0.39634899999999995	0.485333	3.81626e-05	1599	97.9534	1501.05		273	32.3563	240.644			0.204857	1.72242:1.91724:1.48202:1.84026:0.774077:1	0.579521(0.470588:0.346405:0.921569)	-2676.58			
293	ENSEEUP00000013602|ENSEEUG00000014896|ENSEEUT00000014903|protein_coding|DNAJC3|DnaJ-ENSPCAP00000004725|ENSPCAG00000005037|ENSPCAT00000005044|protein_coding|DNAJC3|DnaJ	MA	0.052586400000000005	0.0743494	0.707287	0.34133	999	62.0047	936.995		51	4.36334	46.6367			0.053937099999999995	0.996195:1.32849:1.11493:1.27018:0.441019:1	0.498343(0.4334:0.269384:0.792247)	-1326.83			
294	ENSEEUP00000010953|ENSEEUG00000011999|ENSEEUT00000012009|protein_coding|VCAM1|vascular-ENSPCAP00000015159|ENSPCAG00000016206|ENSPCAT00000016197|protein_coding|VCAM1|vascular	MA	0.178502	0.460984	0.387218	3.53622e-09	1674	109.75299999999999	1564.25		277	42.4924	234.50799999999998			0.197022	1.29891:1.39904:1.01139:1.31822:0.374932:1	0.58038(0.456857:0.355162:0.929122)	-2762.49			
295	ENSEEUP00000013495|ENSEEUG00000014789|ENSEEUT00000014788|protein_coding|WASL|WASP-ENSPCAP00000000120|ENSPCAG00000000129|ENSPCAT00000000130|protein_coding|WASL|WASP	MA	0.0273175	0.040886	0.66814	0.271957	921	57.3417	863.658		25	2.25973	22.7403			0.028162299999999998	0.867844:0.943106:1.125:1.18542:0.614346:1	0.543981(0.459325:0.369048:0.803571)	-1132.64			
296	ENSEEUP00000004816|ENSEEUG00000005287|ENSEEUT00000005291|protein_coding|NOP53|NOP53-ENSPCAP00000007198|ENSPCAG00000007692|ENSPCAT00000007692|protein_coding|NOP53|NOP53	MA	0.09020310000000001	0.12925799999999998	0.697855	0.26116300000000003	1164	100.751	1063.25		100	11.9551	88.0449			0.0935835	1.26588:1.19001:0.8747:1.17189:0.147852:1	0.622695(0.551064:0.405319:0.911702)	-1682.82			
297	ENSEEUP00000008430|ENSEEUG00000009247|ENSEEUT00000009246|protein_coding|ACTR2|actin-ENSPCAP00000006746|ENSPCAG00000007219|ENSPCAT00000007209|protein_coding|ACTR2|actin	MA	0.0026160999999999997	5.2322e-05	50.0	0.438604	816	49.4432	766.557		2	0.00257669	1.99742			0.00246076	0.966931:1.58565:0.535054:0.535054:0.01:1	0.474583(0.415:0.26875:0.74)	-912.2080000000001			
298	ENSEEUP00000012481|ENSEEUG00000013683|ENSEEUT00000013691|protein_coding|EXOSC9|exosome-ENSPCAP00000010550|ENSPCAG00000011287|ENSPCAT00000011298|protein_coding|EXOSC9|exosome	MA	0.0509784	0.164883	0.309179	0.000678777	1026	68.2671	957.7330000000001		56	10.4917	45.5083			0.0585573	1.40735:1.7579:1.42013:1.4733:0.668865:1	0.567352(0.494292:0.318493:0.889269)	-1360.59			
299	ENSEEUP00000004606|ENSEEUG00000005011|ENSEEUT00000005042|protein_coding|MYSM1|Myb-ENSPCAP00000012781|ENSPCAG00000013634|ENSPCAT00000013674|protein_coding|MYSM1|Myb	MA	0.117336	0.39912600000000004	0.293983	8.83897e-08	1287	67.5259	1219.47		149	23.6165	125.384			0.13212100000000002	2.48814:2.48829:2.18361:2.43735:0.94505:1	0.475954(0.391169:0.271144:0.765547)	-1956.06			
300	ENSEEUP00000000364|ENSEEUG00000000412|ENSEEUT00000000412|protein_coding|AQP3|aquaporin-ENSPCAP00000015510|ENSPCAG00000016592|ENSPCAT00000016570|protein_coding|AQP3|aquaporin	MA	0.0212356	0.0399072	0.532125	0.114548	873	107.899	765.1010000000001		20	4.19002	15.81			0.0235433	0.0958939:2.14821:0.727581:1.42232:0.040611:1	0.671804(0.582192:0.434932:0.998288)	-1074.28			
301	ENSEEUP00000007170|ENSEEUG00000007868|ENSEEUT00000007872|protein_coding|DNAJA1|DnaJ-ENSPCAP00000011413|ENSPCAG00000012273|ENSPCAT00000012222|protein_coding|DNAJA1|DnaJ	MA	0.00874476	0.0255954	0.341654	0.128066	816	64.9943	751.0060000000001		8	1.6168799999999999	6.38312			0.0100869	12.1508:20.6516:20.6546:25.4975:0.01:1	0.610544(0.547619:0.323129:0.960884)	-930.238			
302	ENSEEUP00000011446|ENSEEUG00000012556|ENSEEUT00000012557|protein_coding|HPN|hepsin-ENSPCAP00000004561|ENSPCAG00000004813|ENSPCAT00000004866|protein_coding|HPN|hepsin	MA	0.057799199999999995	0.175875	0.328639	6.0920699999999994e-05	1026	106.428	919.572		67	17.45	49.55			0.0700473	1.1449:1.47097:0.723015:0.989654:0.12159:1	0.631811(0.533654:0.451923:0.909856)	-1434.24			
303	ENSEEUP00000005370|ENSEEUG00000005928|ENSEEUT00000005893|protein_coding|GPR183|G-ENSPCAP00000006567|ENSPCAG00000007068|ENSPCAT00000007021|protein_coding|GPR183|G	MA	0.10117000000000001	0.122396	0.8265790000000001	0.383116	1083	109.98700000000001	973.013		100	12.0301	87.9699			0.103326	0.857392:2.64218:0.236922:3.01955:0.539526:1	0.604512(0.446133:0.370166:0.997238)	-1574.0			
304	ENSEEUP00000006553|ENSEEUG00000007195|ENSEEUT00000007180|protein_coding|FKTN|fukutin-ENSPCAP00000004116|ENSPCAG00000004404|ENSPCAT00000004388|protein_coding|FKTN|fukutin	MA	0.0655919	0.190768	0.34383	0.00118388	999	67.3882	931.612		68	11.8193	56.1807			0.07403580000000001	1.43754:2.15371:0.93158:1.77388:0.173705:1	0.549961(0.440281:0.319672:0.88993)	-1393.5			
305	ENSEEUP00000000029|ENSEEUG00000000033|ENSEEUT00000000033|protein_coding|NCK1|NCK-ENSPCAP00000012585|ENSPCAG00000013520|ENSPCAT00000013465|protein_coding|NCK1|NCK	MA	0.00608808	0.0398416	0.152807	0.012366799999999999	816	63.1586	752.841		7	2.481	4.519			0.00870061	17.3762:17.1393:24.4182:25.4528:0.01:1	0.59188(0.49359:0.346154:0.935897)	-932.336			
306	ENSEEUP00000011362|ENSEEUG00000012455|ENSEEUT00000012458|protein_coding|SNX4|sorting-ENSPCAP00000005929|ENSPCAG00000006341|ENSPCAT00000006342|protein_coding|SNX4|sorting	MA	0.06201040000000001	0.0959561	0.646237	0.239956	915	60.161	854.8389999999999		55	5.40142	49.5986			0.0642423	0.909421:0.912438:0.691217:0.904376:0.0892347:1	0.53866(0.467784:0.284794:0.863402)	-1248.07			
307	ENSEEUP00000006131|ENSEEUG00000006734|ENSEEUT00000006714|protein_coding|CDK4|cyclin-ENSPCAP00000003354|ENSPCAG00000003601|ENSPCAT00000003576|protein_coding|CDK4|cyclin	MA	0.0296493	0.0234474	1.2645	0.959415	888	91.1072	796.893		25	2.07292	22.9271			0.029013	0.64371:1.61538:0.616625:1.00422:0.0839393:1	0.680696(0.609428:0.436027:0.996633)	-1120.11			
308	ENSEEUP00000004826|ENSEEUG00000005288|ENSEEUT00000005302|protein_coding|XRCC5|X-ray-ENSPCAP00000000847|ENSPCAG00000000868|ENSPCAT00000000895|protein_coding|XRCC5|X-ray	MA	0.101212	0.239828	0.422018	0.000780713	1158	83.2235	1074.78		115	17.8292	97.1708			0.111174	2.23892:2.23977:1.84058:2.21039:0.592631:1	0.502137(0.433494:0.264423:0.808494)	-1713.15			
309	ENSEEUP00000005532|ENSEEUG00000006050|ENSEEUT00000006063|protein_coding|OPTN|optineurin-ENSPCAP00000013216|ENSPCAG00000014148|ENSPCAT00000014146|protein_coding|OPTN|optineurin	MA	0.11804	0.443172	0.266352	1.17347e-11	1323	86.0272	1236.97		160	33.1274	126.87299999999999			0.139181	1.46024:1.48248:1.16103:1.27072:0.490227:1	0.572552(0.534091:0.298951:0.884615)	-2043.67			
310	ENSEEUP00000011673|ENSEEUG00000012805|ENSEEUT00000012813|protein_coding|AKT1|AKT-ENSPCAP00000010692|ENSPCAG00000011460|ENSPCAT00000011449|protein_coding|AKT1|AKT	MA	0.0183951	0.24614699999999998	0.0747323	2.6532999999999997e-06	852	29.9687	822.0310000000001		21	6.885510000000001	14.1145			0.0264062	0.658595:2.0113:0.419459:0.453313:0.722044:1	0.565177(0.486034:0.312849:0.896648)	-1049.16			
311	ENSEEUP00000002873|ENSEEUG00000003151|ENSEEUT00000003134|protein_coding|TLR5|toll-ENSPCAP00000009014|ENSPCAG00000009711|ENSPCAT00000009659|protein_coding	MA	0.24794699999999997	0.19562100000000002	1.26749	0.184007	1638	172.203	1465.8		316	26.8048	289.195			0.242446	1.30427:2.81297:0.354776:2.11589:0.325216:1	0.636752(0.546703:0.363553:1)	-2816.62			
312	ENSEEUP00000004519|ENSEEUG00000004934|ENSEEUT00000004952|protein_coding|FUS|FUS-ENSPCAP00000006691|ENSPCAG00000007167|ENSPCAT00000007150|protein_coding|FUS|FUS	MA	0.0223383	0.000446765	50.0	0.722422	897	37.6408	859.3589999999999		19	0.0166298	18.9834			0.0214196	2.59947:7.00686:4.03565:4.36046:0.01:1	0.662734(0.529499:0.517699:0.941003)	-1007.44			
313	ENSEEUP00000002970|ENSEEUG00000003245|ENSEEUT00000003244|protein_coding|RNF169|ring-ENSPCAP00000008919|ENSPCAG00000009579|ENSPCAT00000009559|protein_coding|RNF169|ring	MA	0.08908239999999999	0.270169	0.329728	1.9040400000000002e-06	1209	103.70299999999999	1105.3		112	24.8099	87.1901			0.10461500000000001	1.37366:1.38857:1.27863:1.28232:0.822959:1	0.614623(0.480843:0.477969:0.885057)	-1771.76			
314	ENSEEUP00000004551|ENSEEUG00000004948|ENSEEUT00000004986|protein_coding|TNIP1|TNFAIP3-ENSPCAP00000006485|ENSPCAG00000006909|ENSPCAT00000006934|protein_coding|TNIP1|TNFAIP3	MA	0.11488599999999999	0.338742	0.339156	9.315200000000001e-08	1299	98.3745	1200.63		150	29.186999999999998	120.81299999999999			0.131839	1.65298:1.6166:1.2162:1.47138:0.279227:1	0.556904(0.515372:0.32767:0.82767)	-1993.9			
315	ENSEEUP00000000964|ENSEEUG00000001077|ENSEEUT00000001078|protein_coding|PCBP2|poly(rC)-ENSPCAP00000004840|ENSPCAG00000005154|ENSPCAT00000005167|protein_coding|PCBP2|poly(rC)	MA	0.011444200000000002	0.0476026	0.240412	0.0453966	822	62.9828	759.0169999999999		11	2.8225	8.1775			0.014214700000000002	1.64216:0.115717:1.03812:0.929627:0.764415:1	0.588319(0.441595:0.434473:0.888889)	-952.9810000000001			
316	ENSEEUP00000000005|ENSEEUG00000000007|ENSEEUT00000000007|protein_coding|ATF6|activating-ENSPCAP00000000063|ENSPCAG00000000068|ENSPCAT00000000068|protein_coding|ATF6|activating	MA	0.0657786	0.44503000000000004	0.147807	7.82573e-15	1080	69.6581	1010.34		88	27.9913	60.0087			0.0902396	2.2156:2.89156:1.87054:1.99702:0.469954:1	0.530463(0.432337:0.342707:0.816344)	-1539.69			
317	ENSEEUP00000006477|ENSEEUG00000007056|ENSEEUT00000007093|protein_coding|MAP3K7|mitogen-activated-ENSPCAP00000006795|ENSPCAG00000007222|ENSPCAT00000007260|protein_coding|MAP3K7|mitogen-activated	MA	0.0669255	0.22717199999999999	0.294603	0.000118359	966	60.64	905.36		67	12.411	54.589			0.0769849	1.19314:1.30013:1.43586:1.45407:1.32927:1	0.532377(0.387417:0.395143:0.81457)	-1342.6			
318	ENSEEUP00000005903|ENSEEUG00000006481|ENSEEUT00000006465|protein_coding|PHB|prohibitin-ENSPCAP00000008243|ENSPCAG00000008851|ENSPCAT00000008820|protein_coding|PHB|prohibitin	MA	0.012072	0.0292188	0.413159	0.204448	816	83.3469	732.653		11	2.37487	8.62513			0.013823400000000001	0.813882:4.01214:1.87816:2.70083:0.01:1	0.660562(0.587912:0.397436:0.996337)	-954.584			
319	ENSEEUP00000000171|ENSEEUG00000000198|ENSEEUT00000000198|protein_coding|GFI1|growth-ENSPCAP00000010251|ENSPCAG00000011020|ENSPCAT00000010985|protein_coding|GFI1|growth	MA	0.08131669999999999	0.292745	0.277773	1.56171e-07	1107	93.2447	1013.76		95	23.6322	71.3678			0.0991257	1.13639:1.16117:1.15223:1.28728:0.598105:1	0.661859(0.527644:0.515625:0.942308)	-1603.32			
320	ENSEEUP00000012171|ENSEEUG00000013362|ENSEEUT00000013353|protein_coding|IRF1|interferon-ENSPCAP00000015991|ENSPCAG00000017088|ENSPCAT00000017088|protein_coding|IRF1|interferon	MA	0.053554700000000004	0.17948599999999998	0.298377	0.000477005	963	64.1554	898.845		54	10.4239	43.5761			0.0619443	0.699456:0.759478:0.535212:0.809032:0.0909135:1	0.645963(0.5:0.440994:0.996894)	-1300.34			
321	ENSEEUP00000010906|ENSEEUG00000011960|ENSEEUT00000011957|protein_coding|TGFB2|transforming-ENSPCAP00000006920|ENSPCAG00000007413|ENSPCAT00000007394|protein_coding|TGFB2|transforming	MA	0.04411930000000001	0.17033800000000002	0.25901	0.000195527	897	65.6797	831.32		45	10.5181	34.4819			0.0533612	1.89746:1.77234:1.70874:1.94814:0.51336:1	0.535903(0.404762:0.365079:0.837868)	-1211.43			
322	ENSEEUP00000013209|ENSEEUG00000014475|ENSEEUT00000014476|protein_coding|ARRB2|arrestin-ENSPCAP00000010882|ENSPCAG00000011635|ENSPCAT00000011654|protein_coding|ARRB2|arrestin	MA	0.015570600000000002	0.000438621	35.4989	0.43759899999999996	795	85.0399	709.96		11	0.0369916	10.963			0.0139519	0.13893:0.240558:0.186341:0.697116:0.01:1	0.60929(0.518033:0.37541:0.934426)	-949.437			
323	ENSEEUP00000007117|ENSEEUG00000007794|ENSEEUT00000007813|protein_coding|SERPINF2|serpin-ENSPCAP00000011802|ENSPCAG00000012649|ENSPCAT00000012630|protein_coding|SERPINF2|serpin	MA	0.131459	0.22507600000000003	0.584066	0.012089	1266	119.74799999999999	1146.25		156	23.6693	132.33100000000002			0.14031400000000002	0.865406:1.97436:0.271843:1.0779:0.481298:1	0.637149(0.588553:0.368251:0.954644)	-1971.48			
324	ENSEEUP00000012678|ENSEEUG00000013910|ENSEEUT00000013904|protein_coding|CDK6|cyclin-ENSPCAP00000008107|ENSPCAG00000008686|ENSPCAT00000008672|protein_coding|CDK6|cyclin	MA	0.0188474	0.00278235	6.773910000000001	0.48439099999999996	822	79.0041	742.9960000000001		14	0.216365	13.7836			0.017303400000000004	0.255804:0.679672:0.324082:0.693076:0.191357:1	0.631968(0.56314:0.366894:0.96587)	-994.42			
325	ENSEEUP00000004168|ENSEEUG00000004598|ENSEEUT00000004579|protein_coding|GATA1|GATA-ENSPCAP00000007413|ENSPCAG00000007931|ENSPCAT00000007924|protein_coding|GATA1|GATA	MA	0.057103999999999995	0.00116384	49.0653	0.00515188	957	105.725	851.275		48	0.12119200000000001	47.8788			0.050924000000000004	0.361255:1.0816:0.234305:1.28262:0.252873:1	0.7125(0.53125:0.609375:0.996875)	-1249.87			
